,real_0,real_1,real_2,real_3,best_real_0,best_real_1,best_real_2,best_real_3,wait0,travel0,stop0,timeloss0,speed0,throughput0,to_be_throughput0,wait1,travel1,stop1,timeloss1,speed1,throughput1,to_be_throughput1,wait2,travel2,stop2,timeloss2,speed2,throughput2,to_be_throughput2,wait3,travel3,stop3,timeloss3,speed3,throughput3,to_be_throughput3,wait4,travel4,stop4,timeloss4,speed4,throughput4,to_be_throughput4,time,iteration_time,performance measure,veh_generated,scenario,phaseSeq,algorithm,iteration_type,step
0,18.0,33.0,12.0,33.0,15.0,31.0,15.0,30.0,73.67733151803948,138.75289312457454,1.524846834581348,87.38335602450655,6.339215624488203,1469,1469,81.07926829268293,146.3529810298103,1.5210027100271002,85.4972899728998,6.166341391589588,1476,1476,82.95661016949153,148.95389830508475,1.5654237288135593,94.53120677966102,6.238031740866083,1475,1475,64.73169014084507,128.39718309859154,1.4338028169014085,79.57438732394368,6.434066810204238,1420,1420,68.63829787234043,133.3671928620453,1.455044612216884,80.16181194234731,6.489617146250956,1457,1457,4.142573356628418,20.92426347732544,75.83028425722316,1533.2,0,0,Adam,iteration,1
0,18.0,34.0,11.0,32.0,18.0,34.0,11.0,32.0,66.00134952766531,129.04048582995952,1.398110661268556,82.16702429149795,6.5128354530328645,1482,1482,72.86041807147673,138.11328388401887,1.5805799055967633,83.86907619689819,6.223414328583946,1483,1483,76.14867617107943,141.61371350984385,1.562797012898846,90.38890020366603,6.260238328663443,1473,1473,54.35434173669468,114.86834733893558,1.2296918767507004,69.16508403361341,6.629849851923264,1428,1428,66.28698023176551,131.00340831629174,1.5630538513974097,80.58396728016365,6.514131361546032,1467,1467,3.953402280807495,41.46894383430481,66.64690912831081,1533.2,0,0,Adam,iteration,2
0,18.0,35.0,10.0,31.0,18.0,35.0,10.0,31.0,60.78936742934051,121.65679676985195,1.2833109017496636,76.043862718708,6.65197875331276,1486,1486,63.50637156270959,127.86250838363515,1.5318578135479544,79.60132126089869,6.36731893753476,1491,1491,65.71196754563894,128.6632860040568,1.4279918864097363,82.54079107505083,6.550787333458739,1479,1479,49.57004160887656,108.23578363384189,1.1054091539528432,62.657212205270454,6.788261259395482,1442,1442,57.985175202156334,119.97843665768194,1.3153638814016173,74.14301212938005,6.648853744190225,1484,1484,4.046806335449219,61.64064884185791,55.26496223402961,1533.2,0,0,Adam,iteration,3
0,18.0,35.0,10.0,30.0,18.0,35.0,10.0,30.0,59.4656796769852,120.33041722745625,1.2792732166890983,74.68347240915195,6.654429841631327,1486,1486,57.564238410596026,120.06291390728477,1.3827814569536423,73.93685430463572,6.50035157067043,1510,1510,63.5878828229028,126.20106524633822,1.3821571238348869,80.30085219707065,6.500263351790825,1502,1502,46.815771109560366,105.1681786461968,1.0865317515701325,59.56388695045354,6.919127629688051,1433,1433,55.657314629258515,116.374749498998,1.2498329993319974,70.66566466265877,6.886516930603434,1497,1497,3.9532127380371094,81.28141140937805,50.70608625648667,1533.2,0,0,Adam,iteration,4
0,18.0,35.0,10.0,29.0,18.0,35.0,10.0,29.0,55.667113194909575,115.80375083724046,1.2083054253181513,70.17472203616862,6.758734307019372,1493,1493,56.1005291005291,118.18584656084656,1.3247354497354498,72.37279761904763,6.584303771162204,1512,1512,58.37150466045273,119.1757656458056,1.2583222370173102,73.55108521970712,6.759058416565699,1502,1502,44.4087439278279,102.16308119361554,1.0360860513532268,56.57917418459403,7.062550576891613,1441,1441,56.710827168796236,117.55077336919973,1.250168123739072,71.79170813718902,6.67748159681322,1487,1487,3.859389543533325,97.35911345481873,46.891586184437365,1533.2,0,0,Adam,iteration,5
0,16.0,36.0,8.0,27.0,16.0,36.0,8.0,27.0,50.02843915343915,108.93849206349206,1.1402116402116402,63.314986772486705,7.335754434034093,1512,1512,43.482531311799605,101.36980883322347,1.038233355306526,55.80914963744226,7.378022269346351,1517,1517,48.25879230258792,106.88785666887857,1.1154611811546118,61.162833443928385,7.550114441252944,1507,1507,41.77877947295423,99.28224687933425,1.007628294036061,53.68549930651878,7.420005630278436,1442,1442,45.27481919789612,103.40302432610125,1.0591715976331362,57.80961209730448,7.413595609698809,1521,1521,3.798062562942505,113.11031126976013,29.78130098498466,1533.2,0,0,Adam,iteration,6
0,15.0,37.0,5.0,27.0,15.0,37.0,5.0,27.0,49.05245460659045,107.72763954270343,1.113651647612643,62.12856758574306,7.659258756870762,1487,1487,45.799191374663074,103.63005390835579,1.0613207547169812,58.077830188679286,7.784581966927791,1484,1484,45.50951086956522,103.6399456521739,1.0971467391304348,58.01961956521751,7.845673418525417,1472,1472,40.843484419263454,97.70184135977337,0.9695467422096318,52.13952549575079,7.93056222954298,1412,1412,41.832661290322584,99.17809139784946,1.0120967741935485,53.583017473118204,7.787166722430727,1488,1488,3.702939033508301,132.0776345729828,24.361028183575836,1533.2,0,0,Adam,iteration,7
0,12.0,38.0,5.0,27.0,15.0,37.0,5.0,27.0,48.61878829135466,107.82777399591559,1.1892443839346494,62.17721579305657,7.934701265034715,1469,1469,50.28368314150305,109.09275558564659,1.1563981042654028,63.566113744075814,7.864594617782867,1477,1477,48.08847736625514,106.51303155006859,1.101508916323731,60.83475308641979,8.055154225999084,1458,1458,45.70809659090909,103.63920454545455,1.0838068181818181,58.05734375000006,7.918637386816713,1408,1408,47.98450134770889,106.25202156334232,1.1091644204851752,60.665175202156284,7.973672545874713,1484,1484,3.7522165775299072,151.01776003837585,27.17143736506934,1533.2,0,0,Adam,iteration,8
0,13.0,41.0,5.0,27.0,15.0,37.0,5.0,27.0,52.13087934560327,111.6141785957737,1.1724608043626448,65.74587593728698,7.880974481220935,1467,1467,51.66121336059987,110.68438991138378,1.1451942740286298,65.13783231083846,7.890025061588287,1467,1467,49.96278428669883,108.83321847002068,1.140592694693315,62.93560992419018,7.84708433699807,1451,1451,44.04169662113588,101.67361610352265,1.0474478792235802,56.080582314881376,7.968024521385456,1391,1391,49.29713114754098,107.51980874316939,1.0922131147540983,61.92485655737709,7.848820751992429,1464,1464,3.781524419784546,170.26546549797058,29.195184058403687,1533.2,0,0,Adam,iteration,9
0,14.0,49.0,5.0,27.0,15.0,37.0,5.0,27.0,52.403192227619705,111.46495489243581,1.1311589174184593,65.33489243580848,7.993931539629665,1441,1441,52.46881425633996,111.08293351610692,1.113776559287183,65.43855380397524,7.828198229933504,1459,1459,51.69601100412655,110.18225584594222,1.094910591471802,64.39278541953226,7.821003912910427,1454,1454,48.60775862068966,106.36566091954023,1.0423850574712643,60.81071839080457,7.69719856208023,1392,1392,50.30695770804911,108.14051841746249,1.034788540245566,62.5314938608457,7.890577923767038,1466,1466,4.000530004501343,190.01554775238037,30.985444381655803,1533.2,0,0,Adam,iteration,10
0,16.0,48.0,5.0,27.0,15.0,37.0,5.0,27.0,52.783491204330176,111.38768606224627,1.0953991880920162,65.75974966170503,7.69973798716822,1478,1478,50.28803245436105,108.02028397565923,1.0216362407031778,62.449716024340766,7.740972672479385,1479,1479,50.685034013605446,109.06734693877551,1.0782312925170068,63.23382993197266,7.679255022655948,1470,1470,47.391920623671155,104.87101346562721,1.0007087172218285,59.3239404677533,7.598473241784219,1411,1411,46.675,103.94189189189188,0.9939189189189189,58.32929054054071,7.739187379437879,1480,1480,3.828120708465576,209.73376893997192,30.542391859788722,1533.2,0,0,Adam,iteration,11
0,17.0,47.0,5.0,27.0,15.0,37.0,5.0,27.0,51.57912457912458,109.8949494949495,1.0787878787878789,64.304962962963,7.640769125810079,1485,1485,47.79177897574124,104.96293800539084,0.9939353099730458,59.38870619946089,7.713803716008629,1484,1484,49.755088195386705,107.72252374491181,1.0529172320217097,62.120237449118044,7.633353204905096,1474,1474,44.624823695345555,101.75035260930889,0.9781382228490832,56.179858956276526,7.611336088964061,1418,1418,42.43030303030303,99.23771043771043,0.9515151515151515,53.623124579124564,7.830786148903469,1485,1485,3.9996871948242188,229.3115131855011,27.853598289271627,1533.2,0,0,Adam,iteration,12
0,16.0,43.0,5.0,27.0,15.0,37.0,5.0,27.0,52.96198234894773,111.53699932111337,1.1079429735234216,65.91693143245088,7.634386725251657,1473,1473,48.48851351351351,106.05878378378378,1.0344594594594594,60.519290540540624,7.785739675570665,1480,1480,47.55122950819672,105.5922131147541,1.060792349726776,59.934959016393485,7.788402471453716,1464,1464,45.70521056388294,102.802284082798,1.0142755174875089,57.22940756602431,7.74281569642091,1401,1401,44.54864864864865,101.50878378378378,0.9777027027027027,55.899,7.77441501900723,1480,1480,4.023249387741089,248.8821518421173,28.04829364183825,1533.2,0,0,Adam,iteration,13
0,11.0,33.0,5.0,28.0,15.0,37.0,5.0,27.0,50.779848171152516,110.54451345755693,1.1884057971014492,64.54080745341622,7.92456145571746,1449,1449,51.204901293396865,111.00544588155208,1.2266848196051736,65.1743771272974,7.864445700632302,1469,1469,51.35989010989011,111.20054945054945,1.239010989010989,65.42416895604393,7.74532212091116,1456,1456,43.227403156384504,101.07604017216643,1.0652797704447632,55.40087517934004,8.179374913363178,1394,1394,52.04868154158215,111.3529411764706,1.2183908045977012,65.76325895875598,7.670429676954949,1479,1479,4.023212671279907,268.4839553833008,30.267630292500996,1533.2,0,0,Adam,iteration,14
0,14.0,34.0,5.0,27.0,15.0,37.0,5.0,27.0,46.88577154308617,106.11022044088176,1.1576486305945224,60.46390113560449,7.807228629112464,1497,1497,48.63084112149533,107.17489986648866,1.1428571428571428,61.646388518024075,7.502895402683171,1498,1498,46.52070604209097,104.84725050916497,1.1140529531568228,59.24447386286494,7.8603266308887685,1473,1473,42.14637579169599,99.82688247712878,1.0781140042223787,54.27127375087965,7.691436494488006,1421,1421,44.86541049798116,102.66487213997308,1.0619111709286675,57.06289367429335,7.664127504636002,1486,1486,4.027289390563965,287.9655842781067,27.072795763110626,1533.2,0,0,Adam,iteration,15
