,real_0,real_1,real_2,real_3,best_real_0,best_real_1,best_real_2,best_real_3,wait0,travel0,stop0,timeloss0,speed0,throughput0,to_be_throughput0,wait1,travel1,stop1,timeloss1,speed1,throughput1,to_be_throughput1,wait2,travel2,stop2,timeloss2,speed2,throughput2,to_be_throughput2,wait3,travel3,stop3,timeloss3,speed3,throughput3,to_be_throughput3,wait4,travel4,stop4,timeloss4,speed4,throughput4,to_be_throughput4,time,iteration_time,performance measure,veh_generated,scenario,phaseSeq,algorithm,iteration_type,step
0,12.0,33.0,18.0,27.0,12.0,33.0,18.0,27.0,22.403478260869566,75.0904347826087,0.6921739130434783,29.916573913043464,8.785787484150578,575,575,20.61081081081081,72.82702702702703,0.6378378378378379,27.63005405405405,9.081360159499427,555,555,22.02922077922078,74.35227272727273,0.6704545454545454,29.155665584415612,8.891094219761422,616,616,20.296934865900383,72.20114942528735,0.6360153256704981,27.100574712643695,9.149405936546076,522,522,21.31896551724138,73.75862068965517,0.6948275862068966,28.541775862068985,8.909883968484776,580,580,2.233999490737915,11.421627521514893,-15.989162606514359,565.0,3,0,Adam,iteration,1
0,10.0,32.0,18.0,27.0,12.0,33.0,18.0,27.0,20.906574394463668,73.20242214532873,0.6522491349480969,28.008650519031125,8.992653220177186,578,578,22.706739526411656,75.21311475409836,0.7122040072859745,30.049708561020065,8.74340886888124,549,549,22.917218543046356,75.7135761589404,0.7218543046357616,30.477152317880766,8.716977885166052,604,604,21.541984732824428,74.0324427480916,0.7022900763358778,28.904751908396964,8.836290046988813,524,524,20.010309278350515,72.17697594501718,0.6288659793814433,26.979587628865982,9.114095295866708,582,582,2.234347105026245,23.280953884124756,-14.739144283864746,565.0,3,0,Adam,iteration,2
0,10.0,34.0,18.0,27.0,10.0,32.0,17.0,27.0,22.23793103448276,74.82068965517242,0.6775862068965517,29.602396551724148,8.851248155192112,580,580,22.139492753623188,74.42934782608695,0.6630434782608695,29.262173913043455,8.9233535526877,552,552,23.350162866449512,75.7442996742671,0.6921824104234527,30.548713355048847,8.81062481031376,614,614,19.9618320610687,71.8969465648855,0.6354961832061069,26.8036641221374,9.135664657373692,524,524,19.356047700170357,71.51788756388416,0.645655877342419,26.308177172061345,9.15459734015652,587,587,2.2026448249816895,34.2340931892395,-16.069142774588347,565.0,3,0,Adam,iteration,3
0,10.0,36.0,18.0,27.0,10.0,35.0,18.0,27.0,22.34948096885813,74.6955017301038,0.6885813148788927,29.468408304498254,8.853843308528587,578,578,21.014519056261342,73.22141560798548,0.6442831215970962,28.027876588021773,9.038793162507595,551,551,21.710743801652892,73.83471074380165,0.6413223140495867,28.62755371900829,9.001268249866012,605,605,20.104166666666668,72.0530303030303,0.6382575757575758,26.941515151515148,9.159830505695952,528,528,22.17247386759582,74.50348432055749,0.6794425087108014,29.3006968641115,8.87764967081824,574,574,2.1560630798339844,45.093371868133545,-16.20114125373703,565.0,3,0,Adam,iteration,4
0,6.0,35.0,17.0,27.0,9.0,36.0,18.0,27.0,29.353242320819113,82.08532423208192,0.7559726962457338,36.903976109215044,8.896937550599286,586,586,21.134649910233392,73.49910233393177,0.6768402154398564,28.300305206463186,9.167528088778559,557,557,23.972176759410804,76.6481178396072,0.7103109656301145,31.429999999999982,8.94618991366507,611,611,20.767045454545453,73.12310606060606,0.6893939393939394,28.012897727272723,9.097373686056423,528,528,22.12286689419795,74.48122866894198,0.6774744027303754,29.288395904436836,8.93675255002732,586,586,2.1560940742492676,55.95274496078491,-14.122187751219531,565.0,3,0,Adam,iteration,5
0,6.0,34.0,17.0,27.0,9.0,36.0,18.0,27.0,28.705479452054796,81.61643835616438,0.761986301369863,36.40729452054794,8.84576873917286,584,584,17.78392857142857,69.81428571428572,0.6339285714285714,24.644928571428558,9.389022487609525,560,560,24.880718954248366,77.63562091503267,0.7173202614379085,32.426437908496744,8.944142338125978,612,612,19.53802281368821,71.49619771863118,0.6216730038022814,26.401806083650204,9.343370224967849,526,526,20.981292517006803,73.28911564625851,0.6717687074829932,28.091972789115662,8.988649336927173,588,588,2.2184975147247314,67.03103947639465,-16.25157458353228,565.0,3,0,Adam,iteration,6
0,6.0,32.0,17.0,27.0,9.0,36.0,18.0,27.0,24.945392491467576,77.5938566552901,0.7252559726962458,32.42356655290103,8.866042297545272,586,586,19.315315315315317,71.24684684684685,0.618018018018018,26.076234234234214,9.344543891883443,555,555,23.81907894736842,76.2779605263158,0.6924342105263158,31.074078947368427,8.961017822410936,608,608,20.00187265917603,72.0187265917603,0.6423220973782772,26.898314606741597,9.214175187815679,534,534,19.884940778341793,72.15736040609137,0.6717428087986463,26.976818950930642,9.11920197031956,591,591,2.6874032020568848,76.40580320358276,-17.151012134688898,565.0,3,0,Adam,iteration,7
0,6.0,31.0,17.0,27.0,7.0,32.0,17.0,27.0,24.12937062937063,76.78496503496504,0.7255244755244755,31.59117132867135,8.942586027618058,572,572,20.084714548802946,72.13443830570903,0.6464088397790055,26.961160220994447,9.183935038597392,543,543,23.2020202020202,75.53535353535354,0.6801346801346801,30.32375420875421,9.092556651201066,594,594,20.62998102466793,72.85388994307401,0.681214421252372,27.722865275142308,9.090907276440186,527,527,17.724258289703315,69.53228621291449,0.6055846422338569,24.328795811518333,9.449693598795667,573,573,2.1875290870666504,87.84349298477173,-18.151170578901517,565.0,3,0,Adam,iteration,8
0,7.0,30.0,17.0,27.0,7.0,30.0,17.0,27.0,20.447916666666668,72.88888888888889,0.6857638888888888,27.671614583333355,9.008479142279036,576,576,19.953959484346225,71.96132596685082,0.6537753222836096,26.81543278084712,9.147958661026918,543,543,22.110552763819097,74.49413735343384,0.6733668341708543,29.27693467336684,9.057276641733818,597,597,19.832699619771862,72.05703422053232,0.6787072243346007,26.896977186311783,9.093892527299305,526,526,17.20486111111111,69.06770833333333,0.5989583333333334,23.863350694444456,9.442652666992897,576,576,2.109388589859009,96.54639220237732,-19.40670032605611,565.0,3,0,Adam,iteration,9
0,12.0,27.0,16.0,27.0,7.0,30.0,16.0,27.0,21.256410256410255,73.9042735042735,0.7111111111111111,28.711538461538474,8.805636252837898,585,585,19.152877697841728,71.12050359712231,0.6312949640287769,25.95892086330934,9.201527311676156,556,556,20.90998363338789,73.46644844517185,0.6775777414075287,28.272667757774155,8.902841912651292,611,611,19.583804143126176,71.71186440677967,0.6516007532956686,26.60719397363465,9.119661166992723,531,531,20.450084602368868,72.97631133671743,0.6835871404399323,27.76856175972929,8.922502466068561,591,591,2.140657424926758,107.3900818824768,-17.26845796244031,565.0,3,0,Adam,iteration,10
