,real_0,real_1,real_2,real_3,best_real_0,best_real_1,best_real_2,best_real_3,wait0,travel0,stop0,timeloss0,speed0,throughput0,to_be_throughput0,wait1,travel1,stop1,timeloss1,speed1,throughput1,to_be_throughput1,wait2,travel2,stop2,timeloss2,speed2,throughput2,to_be_throughput2,wait3,travel3,stop3,timeloss3,speed3,throughput3,to_be_throughput3,wait4,travel4,stop4,timeloss4,speed4,throughput4,to_be_throughput4,time,iteration_time,performance measure,veh_generated,scenario,phaseSeq,algorithm,iteration_type,step
0,15,30,15,30,15.0,30.0,15.0,30.0,23.069686411149824,75.8205574912892,0.710801393728223,30.62256097560976,8.67871569652252,574,574,21.394594594594594,73.74594594594595,0.654054054054054,28.541135135135157,8.951865753884487,555,555,23.222764227642276,75.75447154471544,0.6861788617886179,30.558552845528418,8.716817872153367,615,615,21.04022988505747,73.07471264367815,0.6475095785440613,27.977509578544048,9.02168863680436,522,522,22.01038062283737,74.5121107266436,0.7006920415224913,29.295916955017322,8.808827839950846,578,578,2.8281707763671875,0.0,22.14753114825631,565.0,3,0,Tabu,iteration,0
0,13,30,15,30,13.0,30.0,15.0,30.0,21.344827586206897,73.78965517241379,0.6896551724137931,28.587120689655183,8.906151468374635,580,580,22.752727272727274,75.3709090909091,0.6909090909090909,30.176709090909114,8.739925883729892,550,550,22.760195758564436,75.51876019575856,0.7128874388254486,30.261810766721048,8.70004970056952,613,613,23.154580152671755,75.70610687022901,0.7175572519083969,30.62931297709924,8.655378240547197,524,524,20.68941979522184,73.06996587030717,0.6723549488054608,27.870819112627977,8.991502097130736,586,586,2.8124518394470215,10.577992916107178,22.14035011307844,565.0,3,0,Tabu,iteration,1
0,11,30,15,30,11.0,30.0,15.0,30.0,20.47304347826087,72.72,0.6678260869565218,27.519200000000016,9.030047664221346,575,575,21.034926470588236,73.60110294117646,0.7113970588235294,28.422720588235293,8.843832550455303,544,544,22.231666666666666,74.96666666666667,0.7133333333333334,29.78616666666665,8.762228617407425,600,600,20.06704980842912,72.54980842911877,0.7088122605363985,27.426436781609183,8.962559121282565,522,522,21.227036395147312,73.49046793760832,0.6724436741767764,28.317590987868286,8.93487135308641,577,577,2.500352382659912,20.34398317337036,21.00674456381844,565.0,3,0,Tabu,iteration,2
0,11,30,15,29,11.0,30.0,15.0,29.0,20.458904109589042,72.83561643835617,0.6558219178082192,27.619965753424648,9.021368325863184,584,584,19.27777777777778,71.73118279569893,0.6702508960573477,26.566129032258072,9.051479572769974,558,558,21.415986949429037,74.14518760195759,0.7096247960848288,28.946721044045685,8.815390401422205,613,613,19.869565217391305,72.38941398865785,0.6805293005671077,27.30444234404536,9.007595130705614,529,529,21.796200345423145,74.31260794473229,0.694300518134715,29.114870466321236,8.815547181848538,579,579,2.422241687774658,30.218947410583496,20.56368687992206,565.0,3,0,Tabu,iteration,3
0,11,30,14,29,11.0,30.0,14.0,29.0,20.897084048027445,73.26415094339623,0.6723842195540308,28.05595197255578,8.949782034174637,583,583,17.484848484848484,69.62388591800357,0.6488413547237076,24.45142602495543,9.304554824234268,561,561,20.281098546042003,72.97738287560581,0.6978998384491115,27.773974151857825,8.935932421603953,619,619,18.564638783269963,70.65779467680608,0.6425855513307985,25.58231939163498,9.262474207375305,526,526,21.203767123287673,73.91267123287672,0.6986301369863014,28.73131849315069,8.815629964121266,584,584,2.078500270843506,36.71893811225891,19.686287397095114,565.0,3,0,Tabu,iteration,4
0,10,30,14,29,10.0,30.0,14.0,29.0,21.21097770154374,73.6655231560892,0.6878216123499142,28.480497427101195,8.88143570488644,583,583,17.891107078039926,69.98729582577133,0.6388384754990926,24.847186932849375,9.294771877874277,551,551,18.87459283387622,71.2671009771987,0.6514657980456026,26.092573289902266,9.140458911894845,614,614,18.98470363288719,70.96367112810708,0.609942638623327,25.88346080305927,9.239940646434379,523,523,20.207130730050935,72.71646859083192,0.6842105263157895,27.510645161290306,8.942893168401701,589,589,1.9059035778045654,46.04680252075195,19.433702395279603,565.0,3,0,Tabu,iteration,5
0,10,30,14,27,10.0,30.0,14.0,27.0,19.73747841105354,72.27979274611398,0.6822107081174439,27.087789291882544,8.982951699532258,579,579,19.3978102189781,71.4580291970803,0.6532846715328468,26.29686131386862,9.15900476309499,548,548,18.882644628099175,71.01487603305785,0.6347107438016529,25.804198347107423,9.169881136709481,605,605,19.60910815939279,71.87096774193549,0.6641366223908919,26.737153700189737,9.062014714855362,527,527,17.645438898450948,69.64888123924268,0.6144578313253012,24.463115318416545,9.351983037282432,581,581,2.500014066696167,55.8593168258667,19.05449606319491,565.0,3,0,Tabu,iteration,6
0,9,30,14,27,10.0,30.0,14.0,27.0,18.298093587521663,70.43847487001733,0.6429809358752167,25.259462738301576,9.228644635494293,577,577,20.390596745027125,72.85714285714286,0.6799276672694394,27.65323688969259,8.949676727277978,553,553,19.90983606557377,72.32459016393443,0.659016393442623,27.091786885245906,9.081819492274247,610,610,18.928166351606805,71.17580340264651,0.6691871455576559,26.03797731568996,9.102474000640889,529,529,18.837696335078533,70.87783595113439,0.6369982547993019,25.68752181500869,9.225322813589576,573,573,2.390505075454712,65.5309841632843,19.27287781696158,565.0,3,0,Tabu,iteration,7
0,9,32,14,27,10.0,30.0,14.0,27.0,20.242735042735042,72.72820512820513,0.6820512820512821,27.548068376068365,8.9619652177268,585,585,18.06654676258993,69.97661870503597,0.6025179856115108,24.80012589928059,9.340330525383514,556,556,20.75980392156863,73.10130718954248,0.6666666666666666,27.913120915032696,9.020763467007312,612,612,19.296992481203006,71.25,0.6447368421052632,26.134755639097758,9.201335417830023,532,532,19.218274111675125,71.53468697123519,0.6683587140439933,26.342115059221676,9.099543091141397,591,591,2.515603542327881,75.18721008300781,19.516870463954348,565.0,3,0,Tabu,iteration,8
0,9,32,12,27,10.0,30.0,14.0,27.0,18.079722703639515,70.22010398613519,0.6377816291161178,25.027781629116095,9.252639055156939,577,577,20.11392405063291,72.54249547920433,0.674502712477396,27.362802893309237,8.982071826806886,553,553,19.85385878489327,72.19047619047619,0.6600985221674877,26.953694581280786,9.099727863078522,609,609,18.714555765595463,71.03024574669188,0.6729678638941399,25.8758979206049,9.121909104630134,529,529,18.88132635253054,70.85514834205934,0.6352530541012217,25.663123909249567,9.22387558994407,573,573,2.45316743850708,84.53094244003296,19.128677531458337,565.0,3,0,Tabu,iteration,9
