,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,p1,p2,p3,p4,speed0,speed1,speed2,speed3,speed4,stop0,stop1,stop2,stop3,stop4,time,timeloss0,timeloss1,timeloss2,timeloss3,timeloss4,travel0,travel1,travel2,travel3,travel4,wait0,wait1,wait2,wait3,wait4,idx,real_0,real_1,real_2,real_3,performance measure
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,84,224,538,54,41,243,120,18,48,62,168,40,5,27,5,27,9.068682644113222,9.180181779630722,9.148007649482407,9.256662776281383,9.086033638809413,0.7608318890814558,0.7099099099099099,0.7691029900332226,0.6965648854961832,0.745674740484429,2.1249256134033203,30.946100519930646,26.14625225225225,29.960315614617947,24.857671755725217,26.53804498269894,76.12305025996534,71.33873873873874,75.16777408637874,69.96374045801527,71.72664359861592,23.353552859618716,18.63063063063063,22.101328903654483,17.727099236641223,19.003460207612456,rssl_rssl_rsl_rssl,5,27,5,27,20.163214367631504
