,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,p1,p2,p3,p4,speed0,speed1,speed2,speed3,speed4,stop0,stop1,stop2,stop3,stop4,time,timeloss0,timeloss1,timeloss2,timeloss3,timeloss4,travel0,travel1,travel2,travel3,travel4,wait0,wait1,wait2,wait3,wait4,idx,real_0,real_1,real_2,real_3,performance measure
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,5,52,15,27,7.0412318210472815,6.858501882384083,6.970188057295779,7.05963470401037,6.939153090205643,1.205859065716548,1.2483922829581993,1.2404371584699454,1.2462437395659431,1.2402496099843994,3.8906211853027344,75.55811559778307,77.58169614147921,74.5256440281029,76.30179465776295,75.80616224648976,153.3562945368171,156.56993569131834,158.08508977361436,145.41819699499166,158.4641185647426,91.91528107680126,94.57154340836013,96.1928181108509,83.50083472454091,97.11154446177846,rssl_rssl_rsl_rssl,5,52,15,27,92.65840435646633
