,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,p1,p2,p3,p4,speed0,speed1,speed2,speed3,speed4,stop0,stop1,stop2,stop3,stop4,time,timeloss0,timeloss1,timeloss2,timeloss3,timeloss4,travel0,travel1,travel2,travel3,travel4,wait0,wait1,wait2,wait3,wait4,idx,real_0,real_1,real_2,real_3,performance measure
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,84,224,538,54,41,243,120,18,48,62,168,40,10,27,5,27,9.080850353183465,9.176307407144753,9.041208343385405,9.08779915851082,9.284695316101663,0.7118353344768439,0.6889692585895117,0.6970684039087948,0.6660377358490566,0.6627118644067796,2.125009775161743,26.12636363636365,25.80466546112116,25.729690553745936,26.054566037735842,25.09716949152543,71.32418524871355,70.98372513562387,70.95114006514657,71.15849056603774,70.29152542372881,18.782161234991424,18.435804701627486,18.234527687296417,18.818867924528302,17.94406779661017,rssl_rssl_rsl_rssl,10,27,5,27,18.443085869010762
