,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,p1,p2,p3,p4,speed0,speed1,speed2,speed3,speed4,stop0,stop1,stop2,stop3,stop4,time,timeloss0,timeloss1,timeloss2,timeloss3,timeloss4,travel0,travel1,travel2,travel3,travel4,wait0,wait1,wait2,wait3,wait4,idx,real_0,real_1,real_2,real_3,performance measure
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,30,67,15,56,7.264634043290222,7.286468436813248,7.428884230053431,7.342245966717039,7.285330437730389,0.7775647171620326,0.7528625954198473,0.7294776119402985,0.7518022657054583,0.7706592386258124,3.171740770339966,56.85466922339407,54.07532442748091,52.56000932835819,53.47641606591139,53.07652739090062,102.51294343240652,99.6793893129771,98.13432835820896,99.12461380020598,98.69452181987,47.34611697027805,45.02385496183206,43.53358208955224,44.65087538619979,43.914577530176416,rssl_rssl_rsl_rssl,30,67,15,56,44.89380138760771
