,real_0,real_1,real_2,real_3,best_real_0,best_real_1,best_real_2,best_real_3,wait0,travel0,stop0,timeloss0,speed0,throughput0,to_be_throughput0,wait1,travel1,stop1,timeloss1,speed1,throughput1,to_be_throughput1,wait2,travel2,stop2,timeloss2,speed2,throughput2,to_be_throughput2,wait3,travel3,stop3,timeloss3,speed3,throughput3,to_be_throughput3,wait4,travel4,stop4,timeloss4,speed4,throughput4,to_be_throughput4,time,iteration_time,performance measure,veh_generated,scenario,phaseSeq,algorithm,iteration_type,step
0,12.0,33.0,18.0,27.0,12.0,33.0,18.0,27.0,22.403478260869566,75.0904347826087,0.6921739130434783,29.916573913043464,8.785787484150578,575,575,20.61081081081081,72.82702702702703,0.6378378378378379,27.63005405405405,9.081360159499427,555,555,22.02922077922078,74.35227272727273,0.6704545454545454,29.155665584415612,8.891094219761422,616,616,20.296934865900383,72.20114942528735,0.6360153256704981,27.100574712643695,9.149405936546076,522,522,21.31896551724138,73.75862068965517,0.6948275862068966,28.541775862068985,8.909883968484776,580,580,2.20307993888855,10.92184042930603,21.331882046808584,565.0,3,0,Adam,iteration,1
0,9.0,30.0,18.0,27.0,9.0,30.0,18.0,27.0,20.926495726495727,73.28717948717949,0.67008547008547,28.08242735042732,8.969057976570179,585,585,17.303571428571427,69.41785714285714,0.6392857142857142,24.244482142857155,9.330668917068737,560,560,20.810679611650485,73.42233009708738,0.6893203883495146,28.21318770226542,8.951012250430137,618,618,18.40684410646388,70.40874524714829,0.6254752851711026,25.317053231939134,9.321564041238249,526,526,20.677474402730375,73.11262798634812,0.6843003412969283,27.884317406143378,8.928508495185403,586,586,2.124664306640625,21.687450647354126,19.625013055182382,565.0,3,0,Adam,iteration,2
0,7.0,27.0,18.0,27.0,9.0,30.0,17.0,27.0,20.14160839160839,72.46153846153847,0.6783216783216783,27.260174825174843,9.079771606120184,572,572,19.065573770491802,71.4936247723133,0.6721311475409836,26.315227686703093,9.089173563946163,549,549,23.885572139303484,76.76616915422886,0.7313432835820896,31.55283582089551,8.73480065125194,603,603,18.275334608030594,70.20267686424474,0.6367112810707457,25.112447418738018,9.27653016080341,523,523,20.1,72.44137931034483,0.6758620689655173,27.241517241379302,9.02031746175608,580,580,2.2058727741241455,32.51825952529907,20.293617781886855,565.0,3,0,Adam,iteration,3
0,8.0,40.0,29.0,27.0,9.0,30.0,17.0,27.0,28.116554054054053,80.58783783783784,0.6891891891891891,35.36668918918918,8.618888941614188,592,592,24.053475935828878,76.51515151515152,0.6684491978609626,31.32994652406417,8.8639654389983,561,561,27.284552845528456,79.78048780487805,0.6780487804878049,34.57232520325201,8.808544521565636,615,615,23.224952741020793,75.4820415879017,0.6616257088846881,30.36793950850661,8.937048147474318,529,529,23.477001703577514,75.67120954003407,0.6422487223168655,30.475059625212936,8.915854134643201,587,587,2.1627933979034424,43.303290128707886,25.23130745600194,565.0,3,0,Adam,iteration,4
0,9.0,40.0,29.0,27.0,9.0,30.0,17.0,27.0,26.639931740614333,78.9061433447099,0.674061433447099,33.68926621160407,8.68621378495373,586,586,24.298181818181817,76.69454545454545,0.6890909090909091,31.57678181818187,8.747318764577209,550,550,26.738842975206612,79.16859504132232,0.6727272727272727,34.00095867768594,8.732755549366775,605,605,23.54613935969868,75.71374764595103,0.6629001883239172,30.61201506591338,8.869584290546294,531,531,23.745704467353953,75.83161512027492,0.647766323024055,30.63835051546393,8.885953122942592,582,582,2.140547513961792,54.06228041648865,24.99376007221108,565.0,3,0,Adam,iteration,5
0,41.0,50.0,12.0,28.0,9.0,30.0,17.0,27.0,33.64869565217391,86.70434782608696,0.7234782608695652,41.5215652173913,7.983439011727265,575,575,35.802893309222426,89.0994575045208,0.7576853526220615,43.95777576853524,7.761618076082848,553,553,34.955737704918036,88.19508196721311,0.740983606557377,43.00306557377053,7.813923224793972,610,610,34.57523809523809,87.50095238095238,0.7352380952380952,42.393999999999984,7.889546928025721,525,525,34.987931034482756,87.93793103448276,0.7206896551724138,42.7571206896551,7.9502930515124985,580,580,2.202745199203491,62.78108859062195,34.79409915920704,565.0,3,0,Adam,iteration,6
0,32.0,49.0,10.0,27.0,9.0,30.0,17.0,27.0,27.759226713532513,80.14762741652021,0.664323374340949,34.94195079086118,8.54608471109463,569,569,28.70749542961609,81.40950639853747,0.676416819012797,36.23771480804386,8.400591130965736,547,547,29.875621890547265,82.6832504145937,0.6948590381426202,37.487495854063,8.287382581072468,603,603,30.72200772200772,83.38223938223938,0.7084942084942085,38.28222007722006,8.246555319026239,518,518,29.464471403812826,82.09705372616985,0.6880415944540728,36.89412478336221,8.329325312931909,577,577,2.1888952255249023,73.61042213439941,29.30576463190328,565.0,3,0,Adam,iteration,7
0,29.0,47.0,9.0,27.0,9.0,30.0,17.0,27.0,29.82456140350877,82.5280701754386,0.7087719298245614,37.3056140350877,8.274004701382752,570,570,27.10091743119266,79.77614678899083,0.6788990825688074,34.635192660550445,8.547930679291328,545,545,27.036363636363635,79.5801652892562,0.6892561983471074,34.401867768595025,8.552022854148934,605,605,26.34732824427481,78.9618320610687,0.6698473282442748,33.832595419847316,8.547640124849634,524,524,28.679442508710803,81.40592334494774,0.7038327526132404,36.22850174216028,8.368268906015198,574,574,2.109116315841675,84.48413181304932,27.797722644810136,565.0,3,0,Adam,iteration,8
0,27.0,44.0,8.0,27.0,9.0,30.0,17.0,27.0,26.80902777777778,79.54340277777777,0.703125,34.31571180555559,8.491227288148444,576,576,28.694139194139193,81.58424908424908,0.7454212454212454,36.41139194139191,8.280767403968458,546,546,26.656666666666666,79.51666666666667,0.7116666666666667,34.29586666666664,8.398196389700683,600,600,25.41300191204589,77.92351816443595,0.6730401529636711,32.784187380497144,8.601530081864883,523,523,27.205172413793104,79.86896551724138,0.7103448275862069,34.649827586206925,8.487277516196155,580,580,2.1565709114074707,95.37506365776062,26.955601592884523,565.0,3,0,Adam,iteration,9
0,23.0,40.0,7.0,27.0,9.0,30.0,17.0,27.0,23.343205574912893,75.8780487804878,0.6637630662020906,30.66031358885015,8.803349105827133,574,574,26.247272727272726,78.83818181818182,0.6963636363636364,33.71367272727272,8.535855738666449,550,550,24.4497528830313,77.17298187808896,0.6902800658978583,31.97187808896207,8.585359163254324,607,607,23.20226843100189,75.31568998109641,0.6521739130434783,30.201928166351617,8.864144265448624,529,529,24.0846286701209,76.51986183074266,0.6925734024179621,31.34039723661488,8.689134014910538,579,579,2.156264543533325,106.29654812812805,24.265425657267947,565.0,3,0,Adam,iteration,10
