,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,real_0,real_1,real_2,real_3,wait0,travel0,stop0,timeloss0,speed0,wait1,travel1,stop1,timeloss1,speed1,wait2,travel2,stop2,timeloss2,speed2,wait3,travel3,stop3,timeloss3,speed3,wait4,travel4,stop4,timeloss4,speed4,time,performance measure
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,15.0,30.0,15.0,30.0,115.91726907630522,178.5124497991968,1.391164658634538,76.66366265060253,6.985596897336069,113.44453376205787,175.15836012861737,1.287781350482315,74.13488745980708,7.049672269943465,113.04534792806881,174.93979671618453,1.2697419859265051,71.87684128225168,7.07415990689114,103.08633696563285,164.30343671416597,1.2908633696563285,69.8743839061191,7.155795954821362,103.6949019607843,164.62823529411764,1.1898039215686274,63.579105882352906,7.1529817146502115,4.094330549240112,109.83767793856983
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,16.0,30.0,15.0,30.0,111.2207062600321,173.37239165329052,1.3226324237560192,74.86750401284114,6.894924631069668,108.5044319097502,169.72360999194197,1.225624496373892,71.04474617244168,7.00578133878199,108.59212598425196,169.9779527559055,1.2433070866141733,70.30166929133856,6.992876470774002,97.4592094196804,158.09503784693018,1.2354920100925146,67.6800588730025,7.0690192453290175,99.008681925809,158.6393054459353,1.0828729281767955,59.750883977900514,7.3150793075107625,4.171362638473511,104.95703109990473
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,15.0,31.0,15.0,30.0,114.26226870474657,176.23008849557522,1.3016894609814964,75.75288817377307,6.9293452788107475,110.3463098134631,171.76804541768044,1.2522303325223034,73.00702351987016,7.0253812393802315,113.26179245283019,174.6187106918239,1.275943396226415,73.49280660377357,6.9498108123759295,102.21074727120067,163.0898404701931,1.2527287993282956,70.43162048698571,7.043667604622434,100.08562450903378,159.97486252945797,1.106048703849175,62.10824823252162,7.201673200387243,4.202996253967285,108.03334855025487
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,15.0,30.0,14.0,30.0,115.86939102564102,178.3573717948718,1.2916666666666667,74.28862179487182,7.138477348550139,115.41592920353982,177.34030571198713,1.2864038616251006,74.31474658085274,6.877970914345286,114.91770186335404,176.77639751552795,1.2763975155279503,71.28347826086959,7.088496089085615,106.68174204355108,167.85594639865997,1.2336683417085428,70.78984924623106,7.098174748554204,102.33150470219435,162.5728840125392,1.1363636363636365,61.95452194357361,7.159303918835693,4.140640020370483,111.04325376765605
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,15.0,30.0,15.0,31.0,114.94368463395013,177.10297666934835,1.3242156074014482,78.33857602574427,6.8860984312171665,110.25795918367346,171.95102040816326,1.2563265306122449,74.5199591836736,7.000938983972979,112.44101346001584,174.11480601741886,1.273950910530483,73.63295328582738,6.977642295059974,101.65479219677692,162.88804071246818,1.262086513994911,72.14605597964378,7.058087736396971,100.96386488609583,160.84681853888452,1.1013354281225451,62.21705420267092,7.230155804669951,4.249938011169434,108.05226287210243
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,18.0,33.0,18.0,33.0,121.14389067524115,183.32154340836013,1.2596463022508038,79.02337620578781,6.754220636472706,117.0314262691378,178.03545527800162,1.169218372280419,73.44342465753422,6.856308844884493,119.36829652996846,180.93848580441642,1.2011041009463723,76.11369873817033,6.860366004052503,105.9151103565365,166.062818336163,1.1825127334465195,68.5100169779288,7.009817049473362,109.72200469851214,170.01879404855129,1.111198120595145,66.98387627251373,6.911139836350382,4.234330892562866,114.6361457058792
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,19.0,33.0,18.0,33.0,116.34072900158479,177.42789223454832,1.1973058637083993,76.33889857369248,6.742884253366432,114.09967845659163,174.88665594855306,1.2081993569131833,73.20302250803856,6.8152519014577715,114.601246105919,176.0264797507788,1.192367601246106,73.8297196261683,6.850696585163697,103.03125,163.4847972972973,1.2179054054054055,68.48877533783785,6.946122935379386,107.12744331508992,166.93666927286944,1.122752150117279,65.56183737294761,6.997713636344671,4.160816669464111,111.04006937583708
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,18.0,34.0,18.0,33.0,119.90873015873017,181.30396825396826,1.2325396825396826,79.32890476190475,6.697570911338182,117.46190858059343,178.63191659983963,1.2020850040096231,76.14974338412183,6.781272740721579,117.83921568627451,179.0149019607843,1.1866666666666668,75.46058823529411,6.8547151985882655,105.47586790855208,165.98814563928875,1.1515664690939882,69.2642760372566,6.930645655378755,106.95256609642301,166.72161741835149,1.0614307931570761,64.44465007776053,7.025192175192362,4.1521897315979,113.52765768611464
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,18.0,33.0,19.0,33.0,120.75735879077168,182.1670644391408,1.2649164677804297,79.53609387430383,6.715442706755758,115.75281803542673,176.63929146537842,1.1867954911433172,75.3098711755234,6.803780650349926,118.56525157232704,180.31996855345912,1.2138364779874213,75.9251257861635,6.861934105742941,107.68898305084745,167.8584745762712,1.1364406779661016,69.69646610169494,6.936439400834294,108.5846994535519,168.10928961748633,1.0897736143637784,64.69216237314615,7.050529333814582,4.233889579772949,114.26982218058497
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,18.0,33.0,18.0,34.0,118.72364217252397,180.6485623003195,1.2356230031948883,79.05399361022357,6.728899043104549,116.58440514469453,177.93569131832797,1.2339228295819935,75.7794774919614,6.837434341426749,117.41849529780565,178.5744514106583,1.1786833855799372,74.30496865203747,6.904455407220387,108.19132653061224,168.8877551020408,1.1649659863945578,71.70845238095245,6.885208233001368,106.743950039032,166.88914910226384,1.0733801717408276,64.0125292740048,7.084823719415917,4.218703508377075,113.53236383693368
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,19.0,34.0,19.0,34.0,112.89228295819936,173.82717041800643,1.167202572347267,74.76249196141477,6.815071321825087,113.29569455727051,174.21121039805035,1.2136474411047928,75.28336311941521,6.731403144201757,112.92642405063292,173.8884493670886,1.168512658227848,72.88741297468353,6.849709569134243,101.74402730375427,161.81911262798636,1.1373720136518772,68.35972696245734,7.030009662921941,102.67503924646782,162.09419152276294,1.0062794348508635,62.61871271585547,7.160421483688058,4.093709230422974,108.70669362326498
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,20.0,34.0,19.0,34.0,113.54617205998422,175.249408050513,1.217837411207577,76.31372533543819,6.749761781259137,111.9668284789644,172.36650485436894,1.1310679611650485,73.18090614886728,6.80127189483075,111.90101325019485,172.34918160561185,1.1535463756819953,72.88766173031952,6.717433559169756,103.71308016877637,163.30886075949368,1.0928270042194093,68.43061603375524,6.934552164840154,103.88216810683424,163.19717203456403,1.0274941084053417,63.879591516103694,7.107976875027166,4.187647819519043,109.00185241295083
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,19.0,33.0,19.0,34.0,112.25180433039294,173.13311948676824,1.1668003207698476,75.96170008019247,6.773470152056044,112.02534750613246,173.06214227309894,1.1823385118560916,75.94050695012272,6.653672871362725,111.9402390438247,172.8581673306773,1.1601593625498008,73.39193625498,6.879995273155671,102.44965870307168,162.56143344709898,1.1339590443686007,69.04279863481229,6.940510064215878,101.77655389457121,161.213217938631,1.043273013375295,63.231738788355585,7.144013841325658,4.18842339515686,108.0887206955986
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,19.0,34.0,18.0,34.0,112.51396648044692,173.219473264166,1.14365522745411,74.00500399042298,6.816520910838345,112.4792514239219,172.9991863303499,1.1700569568755086,74.0962245728235,6.656775335239087,110.0921366163622,170.68864177918982,1.1612390786338365,72.31918189038933,6.901036744337281,102.8670618120237,162.9432684165961,1.1109229466553767,70.01518204911098,6.869920607474362,100.97010228166798,160.56963021243115,1.055861526357199,63.13603461841081,7.12856788976457,4.202308177947998,107.78450372288455
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,19.0,34.0,19.0,35.0,112.74980142970611,173.450357426529,1.1493248610007942,75.12652899126286,6.849704030275509,114.7579203899269,175.35093419983752,1.1389114541023557,76.01757108042239,6.759850035231652,114.40845070422536,175.24256651017214,1.2010954616588418,73.4079342723005,6.755981760266899,105.40353833192923,165.62426284751476,1.2030328559393428,71.82034540859313,6.8777457100015535,103.10258418167581,162.57243539545811,1.048551292090838,64.16599060297587,7.100628867525608,4.109173536300659,110.08445900749265
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,23.0,36.0,17.0,33.0,109.40139751552795,168.76475155279502,1.0667701863354038,67.22920807453428,6.762320409290935,111.16679968076616,171.14764565043896,1.0790103750997606,68.11763766959298,6.783992181529804,110.58551617873651,170.71263482280432,1.105546995377504,69.52494607087839,6.742726006643095,104.55169561621175,164.05872622001655,1.088502894954508,67.08264681554999,6.938531977903222,106.35981308411215,165.83566978193147,1.029595015576324,62.98263239875387,7.061597388725314,4.031294822692871,108.41304441507091
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,22.0,36.0,17.0,33.0,110.48904538341158,171.6752738654147,1.1682316118935838,71.71108763693279,6.650593410294566,110.66988727858293,170.65619967793882,1.0909822866344605,68.45537037037022,6.788556917484248,111.06259659969088,171.24265842349305,1.0965996908809892,69.13136012364755,6.772593272136791,103.24748322147651,162.78942953020135,1.0562080536912752,66.16354026845632,6.952909407945155,105.98816101026046,165.19021310181532,1.026835043409629,62.937000789265966,7.063404547991926,4.250206708908081,108.29143469868447
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,23.0,35.0,17.0,33.0,108.45247446975648,168.07305577376277,1.0683424980361351,68.12644933228589,6.755698480740503,110.43835616438356,170.57211925866238,1.103948428686543,68.5729250604352,6.8030125419136,107.96204492641364,168.35011618900077,1.101471727343145,68.7128272656855,6.829851496960283,102.80251046025104,162.2928870292887,1.0569037656903766,66.57830125523019,6.971374713586978,106.09411764705882,165.3905882352941,1.0227450980392156,63.20733333333319,7.058134113951804,3.9840054512023926,107.14990073357271
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,23.0,36.0,18.0,33.0,108.40607950116913,168.34996102883866,1.1098986749805144,67.58407638347622,6.74007961967508,111.29106858054226,171.60446570972886,1.1395534290271132,69.55681818181819,6.762822089241633,110.93135011441647,171.2288329519451,1.1365369946605643,70.37003813882534,6.749935959551603,103.45690376569037,163.44769874476987,1.0811715481171549,66.32169037656897,6.979740910592528,107.72783825816485,167.5186625194401,1.0373250388802489,64.53020995334366,6.96397007817143,4.1874189376831055,108.36264804399661
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,23.0,36.0,17.0,32.0,107.89252336448598,167.29127725856696,1.0529595015576323,66.17569314641753,6.766992723828096,108.89308681672026,168.43086816720256,1.0932475884244373,68.05258842443725,6.761451183316828,108.73749037721323,168.69284064665126,1.0785219399538106,67.5584834488068,6.8072223889267995,102.26311407160699,162.26144879267278,1.0632805995004164,66.07522897585339,6.94771024208978,106.14566929133858,165.78188976377953,1.0259842519685038,63.39058267716533,7.042836893664625,4.234453201293945,106.78637678427302
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,26.0,29.0,16.0,27.0,100.72466081404629,160.26177174780526,1.074221867517957,63.33565043894641,7.076462802453897,103.72455573505654,163.65105008077543,1.1050080775444264,66.31491922455577,6.976224284558859,99.44695787831513,159.54992199687987,1.1801872074882995,65.23764430577235,7.018242489943392,94.82910321489001,154.39847715736042,1.0676818950930627,63.00373942470385,7.299167064472424,102.99526440410418,162.8752959747435,1.1136543014996054,65.7384609313338,6.964262164332307,4.046848297119141,100.34410840928244
