,real_0,real_1,real_2,real_3,best_real_0,best_real_1,best_real_2,best_real_3,wait0,travel0,stop0,timeloss0,speed0,throughput0,to_be_throughput0,wait1,travel1,stop1,timeloss1,speed1,throughput1,to_be_throughput1,wait2,travel2,stop2,timeloss2,speed2,throughput2,to_be_throughput2,wait3,travel3,stop3,timeloss3,speed3,throughput3,to_be_throughput3,wait4,travel4,stop4,timeloss4,speed4,throughput4,to_be_throughput4,time,iteration_time,performance measure,veh_generated,scenario,phaseSeq,algorithm,iteration_type,step
0,45.0,45.0,39.0,39.0,45.0,45.0,39.0,39.0,73.90761421319797,131.94010152284264,0.917766497461929,80.47729949238575,6.424735313358753,985,985,76.33866133866134,134.32767232767233,0.922077922077922,83.23828171828166,6.30037823590628,1001,1001,77.36943907156673,135.78626692456479,0.9555125725338491,84.52762088974863,6.257460557447564,1034,1034,69.88424437299035,127.09753483386923,0.9217577706323687,79.87084673097526,6.325460544157664,933,933,66.93792434529583,124.53346265761397,0.9398642095053347,77.26794374393792,6.4038637620775845,1031,1031,3.7027485370635986,14.619170427322388,72.88757666834243,1016.8,1,0,Adam,iteration,1
0,44.0,46.0,37.0,41.0,44.0,46.0,37.0,41.0,72.36215666327568,130.08138351983723,0.9186164801627671,79.73313326551379,6.434689270392391,983,983,74.50992063492063,132.27083333333334,0.9275793650793651,81.68833333333333,6.327355128750951,1008,1008,74.49087415946205,132.69356388088377,0.9510086455331412,83.14817483189243,6.279787078624577,1041,1041,68.47486631016042,125.8042780748663,0.946524064171123,78.91506951871658,6.3654585413802005,935,935,63.61201143946616,121.07244995233556,0.9180171591992373,74.35610104861775,6.470211774470895,1049,1049,3.6783127784729004,28.797497272491455,70.689965841457,1016.8,1,0,Adam,iteration,2
0,44.0,46.0,36.0,42.0,44.0,47.0,37.0,40.0,72.0928355196771,129.69424823410696,0.9192734611503531,79.18125126135216,6.451169554635127,991,991,74.38761238761239,132.42257742257743,0.961038961038961,82.57624375624364,6.2958382797768495,1001,1001,74.0576923076923,132.25576923076923,0.9413461538461538,82.81846153846156,6.298406520545009,1040,1040,67.33938100320171,124.21771611526147,0.9210245464247598,77.33161152614723,6.424594730597381,937,937,64.88387715930902,121.91362763915546,0.9030710172744721,74.66942418426103,6.472677343053689,1042,1042,3.420001983642578,42.94719839096069,70.55227967549851,1016.8,1,0,Adam,iteration,3
0,43.0,47.0,35.0,43.0,43.0,47.0,35.0,43.0,70.09136546184739,127.70481927710843,0.8855421686746988,78.20980923694758,6.480747290535883,996,996,71.14060963618486,128.85545722713863,0.9301868239921337,79.89186823992125,6.373229679879402,1017,1017,71.21872015281757,129.04489016236866,0.9149952244508118,80.02051575931242,6.376058474107967,1047,1047,62.77224576271186,119.2457627118644,0.9078389830508474,73.31931144067799,6.487763724744668,944,944,62.89523809523809,119.77333333333333,0.9257142857142857,72.92397142857143,6.5277425014370305,1050,1050,3.6879169940948486,53.99435019493103,67.62363582175996,1016.8,1,0,Adam,iteration,4
0,42.0,48.0,33.0,45.0,42.0,48.0,33.0,45.0,70.22422422422423,128.17017017017017,0.9019019019019019,79.1786686686688,6.4114848658684815,999,999,68.99313052011776,126.83316977428852,0.929342492639843,78.9689106967615,6.370615572011883,1019,1019,69.30710900473933,126.82654028436019,0.9118483412322275,78.28464454976317,6.402229848462756,1055,1055,60.82297154899894,117.23603793466808,0.8904109589041096,71.45001053740786,6.547652281637525,949,949,60.93744075829384,118.07677725118484,0.9450236966824644,71.75612322274878,6.541446314807312,1055,1055,3.7032482624053955,67.96293759346008,66.05697521127483,1016.8,1,0,Adam,iteration,5
0,40.0,49.0,31.0,48.0,40.0,49.0,31.0,48.0,65.28895463510848,122.45956607495069,0.8777120315581854,74.61220907297839,6.5873917630714685,1014,1014,64.79081133919844,121.87194525904204,0.9002932551319648,74.48745845552293,6.491685736319316,1023,1023,61.90373831775701,119.09813084112149,0.8906542056074767,72.60967289719629,6.5421672782986695,1070,1070,56.90366492146597,112.84921465968587,0.8554973821989529,67.20242931937175,6.642058042113016,955,955,58.506114769520224,115.04139228598306,0.8654750705550329,69.02219190968957,6.638616417301636,1063,1063,3.3129632472991943,82.04128527641296,61.478656796610025,1016.8,1,0,Adam,iteration,6
0,39.0,51.0,27.0,51.0,39.0,51.0,27.0,51.0,60.72047244094488,117.63385826771653,0.8976377952755905,71.18214566929122,6.64901027109612,1016,1016,58.5406976744186,114.97286821705427,0.8653100775193798,69.14228682170545,6.610583799935408,1032,1032,59.711753731343286,116.33115671641791,0.8656716417910447,70.14372201492546,6.623411360730311,1072,1072,54.047916666666666,109.61770833333334,0.828125,63.97739583333324,6.754456578850066,960,960,52.23320895522388,107.98414179104478,0.8283582089552238,62.35855410447766,6.824008619180073,1072,1072,3.2306010723114014,96.00949954986572,57.05080989371946,1016.8,1,0,Adam,iteration,7
0,38.0,54.0,21.0,55.0,38.0,54.0,21.0,55.0,55.52815533980583,111.8485436893204,0.8475728155339806,66.09220388349507,6.753716403805303,1030,1030,51.23150816522575,106.63208453410182,0.7934678194044188,61.0266282420749,6.876203286163993,1041,1041,50.49907578558226,105.99445471349352,0.8022181146025879,60.300406654343796,6.96744828051526,1082,1082,47.58144329896907,102.45463917525773,0.7731958762886598,56.80190721649489,7.087252488952436,970,970,47.304066543438076,102.39926062846581,0.789279112754159,56.796266173752365,7.057218131106033,1082,1082,3.437527656555176,110.0407555103302,50.42884982660419,1016.8,1,0,Adam,iteration,8
0,32.0,57.0,5.0,74.0,39.0,54.0,21.0,54.0,60.65113974231913,116.28444003964321,0.846382556987116,70.63094152626365,7.207543168825692,1009,1009,56.853028798411124,112.09831181727904,0.8252234359483615,66.47287984111237,7.311350581634647,1007,1007,55.99329501915709,111.26053639846744,0.8055555555555556,65.65994252873566,7.422790639709015,1044,1044,52.80957446808511,107.69787234042553,0.801063829787234,62.04726595744677,7.404840900561656,940,940,54.75239923224568,109.9021113243762,0.8138195777351248,64.28598848368524,7.401616891533931,1042,1042,3.5327847003936768,123.69852542877197,56.21188745204363,1016.8,1,0,Adam,iteration,9
0,30.0,60.0,5.0,73.0,39.0,54.0,21.0,54.0,59.777998017839444,115.36471754212091,0.8434093161546086,69.7258870168484,7.298503310025419,1009,1009,55.81962338949455,110.94152626362735,0.8156590683845392,65.32348860257683,7.380692924879198,1009,1009,54.36669874879692,109.3609239653513,0.7882579403272377,63.7638787295476,7.532760674408651,1039,1039,52.35100742311771,107.01166489925768,0.7974549310710498,61.34681866383885,7.461291934700084,943,943,53.691714836223504,108.58381502890174,0.8044315992292871,62.97809248554912,7.489306384170305,1038,1038,3.5303378105163574,137.16568422317505,55.201408483094426,1016.8,1,0,Adam,iteration,10
