,real_0,real_1,real_2,real_3,best_real_0,best_real_1,best_real_2,best_real_3,wait0,travel0,stop0,timeloss0,speed0,throughput0,to_be_throughput0,wait1,travel1,stop1,timeloss1,speed1,throughput1,to_be_throughput1,wait2,travel2,stop2,timeloss2,speed2,throughput2,to_be_throughput2,wait3,travel3,stop3,timeloss3,speed3,throughput3,to_be_throughput3,wait4,travel4,stop4,timeloss4,speed4,throughput4,to_be_throughput4,time,iteration_time,performance measure,veh_generated,scenario,phaseSeq,algorithm,iteration_type,step
0,39.0,39.0,39.0,51.0,39.0,39.0,39.0,51.0,118.0097244732577,177.11021069692057,1.027552674230146,86.23611831442471,6.252022355446607,1234,1234,120.75409836065573,179.36885245901638,0.9926229508196721,88.11124590163938,6.2326902566975795,1220,1220,120.47343378271214,179.44250594766058,0.985725614591594,86.43333068992865,6.259334463136502,1261,1261,118.42820512820512,177.16923076923078,1.0136752136752136,87.6912307692309,6.299517868394488,1170,1170,118.23782920989625,176.97047086991222,0.9704708699122107,84.34590582601754,6.3280271348532855,1253,1253,4.093760251998901,16.687506437301636,119.18065819094541,1422.6,2,0,Adam,iteration,1
0,40.0,38.0,37.0,53.0,40.0,38.0,37.0,53.0,116.99755700325733,175.62785016286645,0.9731270358306189,86.57941368078168,6.312475002821696,1228,1228,116.14614121510674,174.6584564860427,0.9556650246305419,84.53316912972083,6.358086500065527,1218,1218,118.38620142743854,177.21966693100714,1.007137192704203,86.11993655828704,6.324247513409757,1261,1261,117.13058419243987,175.68470790378007,0.9845360824742269,86.39265463917519,6.421139977313859,1164,1164,117.44550517104216,176.17104216388225,0.9968178202068417,84.83664280031823,6.336727681931353,1257,1257,4.250321388244629,33.56278085708618,117.22119780185695,1422.6,2,0,Adam,iteration,2
0,42.0,37.0,35.0,54.0,42.0,37.0,35.0,54.0,115.85330073349633,174.51752241238793,0.9657701711491442,86.60167889160553,6.272999844773135,1227,1227,116.3052805280528,174.7714521452145,0.948019801980198,84.9413613861387,6.3999139656233845,1212,1212,115.97284345047923,174.6996805111821,1.0143769968051117,85.05197284345039,6.390260406861996,1252,1252,115.28730703259005,174.54888507718695,1.0454545454545454,86.90768439108055,6.420626931561803,1166,1166,115.2888,173.8408,0.9776,82.98386399999997,6.451180635213759,1250,1250,4.187448263168335,50.54671883583069,115.74150634892369,1422.6,2,0,Adam,iteration,3
0,44.0,36.0,33.0,55.0,42.0,36.0,35.0,55.0,115.9673735725938,175.05709624796086,1.0146818923327896,88.77482871125622,6.24618573717879,1226,1226,116.6836902800659,175.57578253706754,1.0032948929159802,87.20075782537059,6.3793471661681,1214,1214,114.88485804416403,173.58438485804416,0.9779179810725552,84.54338328075715,6.4248325622590015,1268,1268,117.60051768766178,175.97842968075926,0.9792924935289042,87.48503882657458,6.454519599943397,1159,1159,114.70903277378098,173.29496402877697,1.0039968025579535,83.7904956035171,6.472195793911928,1251,1251,4.094060182571411,67.15651798248291,115.9690944716533,1422.6,2,0,Adam,iteration,4
0,35.0,28.0,32.0,73.0,35.0,28.0,32.0,73.0,104.85535117056857,162.91638795986623,0.9607023411371237,86.10966555183947,6.741309990906645,1196,1196,106.74893977947413,165.1543681085666,0.9762510602205259,87.88751484308744,6.668949342122271,1179,1179,104.26929392446634,162.48440065681444,0.9786535303776683,86.65540229885073,6.8324522028299315,1218,1218,105.65155555555556,163.70222222222222,0.9742222222222222,88.4535199999999,6.766214486560927,1125,1125,100.53355155482815,158.67675941080196,0.9885433715220949,82.76445171849419,6.918966349977355,1222,1222,4.125035762786865,83.7029333114624,104.41173839697856,1422.6,2,0,Adam,iteration,5
0,32.0,27.0,30.0,79.0,32.0,27.0,30.0,79.0,106.04721753794266,164.33136593591905,0.9983136593591906,89.87501686340653,6.765870291546488,1186,1186,105.50128095644749,163.57216054654143,0.977796754910333,87.72999146029038,6.79060834802726,1171,1171,101.24690338563171,159.2130470685384,1.0066061106523534,85.18059454995861,6.989095033618755,1211,1211,103.86339285714286,161.64910714285713,0.9767857142857143,87.78319642857144,6.874501070380165,1120,1120,97.71266233766234,155.58035714285714,0.9521103896103896,82.57049512987017,6.993809101041495,1232,1232,4.171520233154297,100.32793664932251,102.87429141496541,1422.6,2,0,Adam,iteration,6
0,32.0,27.0,28.0,81.0,32.0,27.0,30.0,79.0,106.95703454085931,165.31929233361416,1.0134793597304128,90.41115417017694,6.7831690079193825,1187,1187,107.80068143100512,165.70868824531516,0.9667802385008518,88.64508517887577,6.759882211660646,1174,1174,100.81870385561936,158.9909762100082,0.9950779327317474,84.67314191960607,7.028641304588686,1219,1219,104.69476486246673,162.14285714285714,0.9707187222715173,87.4845962732919,6.883016575135067,1127,1127,100.14017929910351,158.0880195599022,0.9592502037489813,83.66129584352085,7.002754691467766,1227,1227,4.078122615814209,116.90595769882202,104.08227279781082,1422.6,2,0,Adam,iteration,7
0,33.0,27.0,26.0,82.0,32.0,27.0,30.0,79.0,104.79581589958158,163.04518828451882,0.9732217573221758,87.25195815899589,6.842654329754881,1195,1195,105.94297872340425,164.06212765957446,0.9863829787234043,86.93194893617012,6.815479853431597,1175,1175,102.22686322686323,159.95823095823096,0.9377559377559378,83.91371826371835,7.0273924970374955,1221,1221,103.89741302408564,161.32471008028546,0.9527207850133809,87.27323818019632,6.912916536067651,1121,1121,99.12131147540984,156.91147540983607,0.9491803278688524,81.69261475409854,7.0566858878787455,1220,1220,4.233494758605957,133.6718566417694,103.1968764698689,1422.6,2,0,Adam,iteration,8
0,40.0,27.0,24.0,77.0,40.0,27.0,24.0,77.0,103.04187604690117,160.86850921273032,0.9355108877721943,84.98150753768842,6.877306802953255,1194,1194,104.1771186440678,161.50593220338982,0.9694915254237289,84.13927966101697,6.838904422662809,1180,1180,99.38204081632654,156.86448979591836,0.9240816326530612,80.80669387755107,7.048591480346507,1225,1225,105.07911111111112,162.78666666666666,0.9751111111111112,87.5017777777779,6.872952662672024,1125,1125,99.99103504482477,157.91442542787286,0.9437652811735942,82.64497147514258,6.97347319404468,1227,1227,4.135829210281372,150.21356582641602,102.33423633264627,1422.6,2,0,Adam,iteration,9
0,36.0,27.0,16.0,89.0,40.0,27.0,23.0,78.0,109.99659574468085,168.25617021276597,0.9693617021276596,91.5058382978723,6.918117619016953,1175,1175,116.45980985306828,174.6006914433881,1.0129645635263613,96.46490060501289,6.8702429046293165,1157,1157,107.43496271748135,165.31317315658657,0.9668599834299917,88.84369511184757,7.049831080951981,1207,1207,110.09575429087624,167.79765130984643,0.993676603432701,93.00582655826565,6.95320443161435,1107,1107,101.89071487263763,159.66803615447822,0.9490550534100246,86.23407559572718,7.1184846657993335,1217,1217,4.171566009521484,166.84327244758606,109.17556749574888,1422.6,2,0,Adam,iteration,10
