,real_0,real_1,real_2,real_3,best_real_0,best_real_1,best_real_2,best_real_3,wait0,travel0,stop0,timeloss0,speed0,throughput0,to_be_throughput0,wait1,travel1,stop1,timeloss1,speed1,throughput1,to_be_throughput1,wait2,travel2,stop2,timeloss2,speed2,throughput2,to_be_throughput2,wait3,travel3,stop3,timeloss3,speed3,throughput3,to_be_throughput3,wait4,travel4,stop4,timeloss4,speed4,throughput4,to_be_throughput4,time,iteration_time,performance measure,veh_generated,scenario,phaseSeq,algorithm,iteration_type,step
0,39.0,45.0,45.0,39.0,39.0,45.0,45.0,39.0,42.25636672325976,95.39558573853989,0.7283531409168081,50.236893039049264,7.609029907655529,589,589,42.842477876106194,95.7362831858407,0.7185840707964601,50.57761061946897,7.612859893958509,565,565,41.770967741935486,95.06774193548387,0.7112903225806452,49.85201612903231,7.597131383616651,620,620,42.71639042357275,95.86924493554328,0.7440147329650092,50.739889502762445,7.537963517060406,543,543,40.96843853820598,94.05647840531562,0.7059800664451827,48.88210963455146,7.7468660639915,602,602,2.4376044273376465,10.21835708618164,42.110928260616035,565.0,3,0,Adam,iteration,1
0,37.0,43.0,44.0,44.0,37.0,43.0,44.0,44.0,41.64237288135593,94.68983050847457,0.7220338983050848,49.55655932203392,7.637379544710297,590,590,41.8348134991119,94.64653641207815,0.7264653641207816,49.50465364120787,7.668683494210085,563,563,41.18357487922705,94.2866344605475,0.7069243156199678,49.076876006441225,7.653474519908482,621,621,43.01657458563536,96.20810313075506,0.7440147329650092,51.10193370165744,7.505802233451724,543,543,41.41721854304636,94.6043046357616,0.7251655629139073,49.402831125827795,7.677383704136028,604,604,2.5939676761627197,20.484240293502808,41.81891087767532,565.0,3,0,Adam,iteration,2
0,36.0,43.0,44.0,45.0,36.0,43.0,44.0,45.0,41.41016949152542,94.41016949152542,0.7203389830508474,49.294440677966065,7.669050965357249,590,590,42.02309058614565,94.94671403197158,0.7246891651865008,49.821705150976946,7.632554401938649,563,563,40.73268921095008,93.93719806763285,0.7069243156199678,48.72969404186795,7.676870635703229,621,621,42.51381215469613,95.70718232044199,0.7403314917127072,50.58239410681399,7.539698777304214,543,543,41.038079470198674,94.05298013245033,0.7168874172185431,48.892284768211915,7.732689107610026,604,604,2.5457189083099365,30.43704342842102,41.54356818270319,565.0,3,0,Adam,iteration,3
0,36.0,44.0,44.0,44.0,35.0,43.0,44.0,46.0,41.666101694915255,94.7542372881356,0.7186440677966102,49.630016949152576,7.642637867113984,590,590,41.44404973357016,94.26465364120781,0.7175843694493783,49.17666074600354,7.700911709731191,563,563,40.78582930756844,93.90016103059581,0.7085346215780999,48.697085346215765,7.684870213655064,621,621,42.697974217311234,95.93922651933701,0.7458563535911602,50.81917127071825,7.522540133359874,543,543,41.067880794701985,94.1523178807947,0.7168874172185431,48.96480132450331,7.719011447600139,604,604,2.4686453342437744,40.67131805419922,41.532367149613414,565.0,3,0,Adam,iteration,4
0,27.0,55.0,43.0,43.0,27.0,55.0,43.0,43.0,39.0223752151463,91.64543889845095,0.6746987951807228,46.51156626506027,7.941777356576057,581,581,38.52622061482821,91.04339963833635,0.6799276672694394,45.91300180831827,7.996520645026947,553,553,37.50244698205547,90.30179445350734,0.6721044045676998,45.08256117455138,8.002533538942272,613,613,39.65555555555556,92.7,0.7148148148148148,47.57220370370367,7.791442646710251,540,540,38.31218697829716,91.01335559265442,0.664440734557596,45.83721202003342,8.008172376869142,599,599,2.4062998294830322,48.17135763168335,38.60375706917654,565.0,3,0,Adam,iteration,5
0,15.0,84.0,42.0,27.0,15.0,84.0,42.0,27.0,37.505376344086024,89.7078853046595,0.6146953405017921,44.58926523297493,8.340541585126614,558,558,36.69776119402985,88.46455223880596,0.5970149253731343,43.32962686567162,8.503360919885152,536,536,37.74872665534805,90.03056027164686,0.6078098471986417,44.81334465195246,8.396609091267251,589,589,34.634765625,86.630859375,0.60546875,41.56283203125,8.53674356320217,512,512,35.351687388987564,87.23268206039076,0.5950266429840142,42.12003552397873,8.535868995590207,563,563,2.5001189708709717,58.218284368515015,36.38766344149029,565.0,3,0,Adam,iteration,6
0,11.0,103.0,27.0,27.0,15.0,84.0,42.0,27.0,40.96415770609319,93.23476702508961,0.6218637992831542,48.119874551971385,8.420218200522678,558,558,37.89219330855018,89.69330855018588,0.5817843866171004,44.534907063196954,8.59934535184048,538,538,38.467465753424655,90.5513698630137,0.5976027397260274,45.323852739726036,8.576997140270029,584,584,34.015625,85.822265625,0.568359375,40.74480468750004,8.715424421559653,512,512,33.851063829787236,85.48758865248227,0.5673758865248227,40.34645390070922,8.751120108228882,564,564,2.468740940093994,67.99939823150635,37.038101119571046,565.0,3,0,Adam,iteration,7
0,12.0,103.0,26.0,27.0,12.0,103.0,26.0,27.0,39.19320214669052,91.35062611806798,0.6064400715563506,46.22515205724509,8.422594627588838,559,559,36.8342644320298,88.63128491620111,0.5772811918063314,43.45152700186221,8.601538881799007,537,537,37.834470989761094,89.87372013651877,0.5955631399317406,44.67406143344713,8.560731178674327,586,586,33.305882352941175,85.1,0.5686274509803921,40.03300000000001,8.737386498543763,510,510,33.790780141843975,85.41134751773049,0.5673758865248227,40.29455673758861,8.744339026483555,564,564,2.34366512298584,77.9055826663971,36.19172001265331,565.0,3,0,Adam,iteration,8
0,13.0,105.0,23.0,27.0,13.0,105.0,23.0,27.0,37.43010752688172,89.47670250896057,0.6057347670250897,44.3512186379928,8.435389105355558,558,558,36.46268656716418,88.17910447761194,0.5746268656716418,43.005223880596986,8.607272019701416,536,536,37.801358234295414,89.83361629881155,0.597623089983022,44.625382003395565,8.557122488194748,589,589,33.33463796477495,85.09784735812133,0.5733855185909981,40.030821917808225,8.736687349088477,511,511,33.52743362831858,85.14867256637169,0.5646017699115045,40.017398230088546,8.775142217822367,565,565,2.4375741481781006,85.31186556816101,35.71124478428697,565.0,3,0,Adam,iteration,9
0,14.0,107.0,20.0,27.0,14.0,107.0,20.0,27.0,36.736559139784944,88.72222222222223,0.5913978494623656,43.589767025089564,8.475474809242565,558,558,35.89738805970149,87.5839552238806,0.5727611940298507,42.42009328358207,8.642886718886441,536,536,37.37542087542087,89.3973063973064,0.5925925925925926,44.190134680134676,8.589057429057087,594,594,32.67318982387476,84.45401174168298,0.5675146771037182,39.38632093933463,8.777684492711856,511,511,34.022968197879855,85.69787985865725,0.568904593639576,40.5766784452297,8.730263912688152,566,566,2.4998092651367188,95.23356008529663,35.34110521933239,565.0,3,0,Adam,iteration,10
0,14.0,109.0,18.0,27.0,14.0,109.0,18.0,27.0,37.31663685152057,89.33631484794276,0.5957066189624329,44.21211091234347,8.442001961804744,559,559,35.83054003724395,87.51582867783985,0.5698324022346368,42.349962756052115,8.659246164402337,537,537,36.84680134680135,88.82323232323232,0.5841750841750841,43.62762626262625,8.660437692151746,594,594,32.794520547945204,84.60469667318982,0.5694716242661448,39.530293542074375,8.766413876904256,511,511,33.82332155477032,85.48939929328623,0.5671378091872792,40.37570671378089,8.75807140368145,566,566,2.517242431640625,105.12591481208801,35.32236406765628,565.0,3,0,Adam,iteration,11
0,13.0,111.0,17.0,27.0,14.0,109.0,18.0,27.0,37.12903225806452,89.13440860215054,0.5985663082437276,44.01609318996417,8.476135231986579,558,558,36.34014869888476,88.06133828996282,0.5687732342007435,42.88778810408923,8.640439753849659,538,538,36.94932432432432,88.91385135135135,0.5760135135135135,43.70273648648651,8.680456323594946,592,592,32.95303326810176,84.70841487279843,0.5675146771037182,39.63618395303328,8.779430058013059,511,511,33.709734513274334,85.31327433628319,0.5610619469026549,40.17961061946899,8.779570639952516,565,565,2.328127145767212,114.92116951942444,35.41625461252994,565.0,3,0,Adam,iteration,12
