,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,p1,p2,p3,p4,speed0,speed1,speed2,speed3,speed4,stop0,stop1,stop2,stop3,stop4,time,timeloss0,timeloss1,timeloss2,timeloss3,timeloss4,travel0,travel1,travel2,travel3,travel4,wait0,wait1,wait2,wait3,wait4,idx,real_0,real_1,real_2,real_3,performance measure
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,5,86,28,49,6.655891032097205,6.476829183506516,6.610565596535884,6.6729426266865275,6.602392328857479,0.9077786688051324,0.9472402597402597,0.9300864100549883,0.8956228956228957,0.9321766561514195,3.991748809814453,79.92023255813949,82.34932629870134,78.97757266300076,80.97345959595957,79.06277602523663,155.54129911788291,164.9715909090909,163.84289080911233,151.1372053872054,158.06545741324922,97.34242181234964,105.84821428571429,105.24273369992144,92.71212121212122,99.46687697160883,rssl_rssl_rsl_rssl,5,86,28,49,100.1224735963431
