,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,p1,p2,p3,p4,speed0,speed1,speed2,speed3,speed4,stop0,stop1,stop2,stop3,stop4,time,timeloss0,timeloss1,timeloss2,timeloss3,timeloss4,travel0,travel1,travel2,travel3,travel4,wait0,wait1,wait2,wait3,wait4,idx,real_0,real_1,real_2,real_3,performance measure
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,84,224,538,54,41,243,120,18,48,62,168,40,8,27,8,27,9.095110203064204,9.225109401300468,8.970293798939291,9.321335146136175,9.382199867586534,0.6981132075471698,0.6811594202898551,0.7212317666126418,0.6571969696969697,0.6655290102389079,2.1889028549194336,25.41814751286446,24.4778623188406,26.658217179902735,24.31388257575758,23.1565699658703,70.62264150943396,69.6304347826087,71.86871961102106,69.4280303030303,68.36518771331058,18.061749571183533,17.19746376811594,19.21069692058347,17.265151515151516,16.01023890784983,rssl_rssl_rsl_rssl,8,27,8,27,17.54906013657686
