,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,p1,p2,p3,p4,speed0,speed1,speed2,speed3,speed4,stop0,stop1,stop2,stop3,stop4,time,timeloss0,timeloss1,timeloss2,timeloss3,timeloss4,travel0,travel1,travel2,travel3,travel4,wait0,wait1,wait2,wait3,wait4,idx,real_0,real_1,real_2,real_3,performance measure
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,5,51,14,27,7.006536147785606,6.80463948106037,7.035788828310115,7.114477325123343,6.931133985696321,1.2585249801744647,1.314354450681636,1.2927018633540373,1.316930775646372,1.2560499609679938,3.968686580657959,78.20226011102297,81.07057738572566,76.0414518633541,79.00454545454542,78.28546448087428,157.78747026169705,163.3400160384924,159.33229813664596,148.2860717264387,162.9398907103825,96.21252973830293,101.00561347233361,97.2888198757764,85.80733944954129,100.89617486338798,rssl_rssl_rsl_rssl,5,51,14,27,96.24209547986845
