,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,real_0,real_1,real_2,real_3,wait0,travel0,stop0,timeloss0,speed0,wait1,travel1,stop1,timeloss1,speed1,wait2,travel2,stop2,timeloss2,speed2,wait3,travel3,stop3,timeloss3,speed3,wait4,travel4,stop4,timeloss4,speed4,time,performance measure
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,42.0,42.0,42.0,42.0,120.65425101214575,179.50445344129554,0.9562753036437247,85.44256680161959,6.1855467067816985,122.26162790697674,181.24501661129568,0.9759136212624585,86.53521594684389,6.150976117576425,123.73988897700238,182.80174464710547,0.9825535289452815,86.41439333862031,6.114537096406701,124.22231686541738,182.9199318568995,0.9812606473594548,89.46969335604778,6.180945265955831,125.78473895582329,185.25863453815262,1.0433734939759036,90.091453815261,5.996199361624126,3.8004751205444336,123.33256474347311
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,40.0,44.0,42.0,42.0,120.10967741935484,178.51532258064515,0.9459677419354838,84.09224999999994,6.198639509183712,124.44855967078189,182.8008230452675,0.9670781893004116,85.05505349794242,6.147603522635212,127.33465818759936,186.60413354531002,0.9833068362480127,87.59631955484895,6.044826903611065,123.14188615123194,181.77655055225148,0.9575191163976211,86.81775700934577,6.190572581217487,123.62912308930008,182.79646017699116,1.005631536604988,85.42441673370875,6.071292973171526,3.508082151412964,123.7327809036536
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,42.0,44.0,40.0,42.0,121.02030869212022,179.5540211210398,0.9431356620633631,84.89567018683998,6.1662855168887845,124.78300330033004,183.29207920792078,0.9636963696369637,85.80092409240935,6.11517944472003,127.23089046493301,186.7438928289992,1.033096926713948,90.11320724980297,5.955768272517758,120.47238742565845,178.9337298215803,0.9583687340696686,84.99267629566694,6.289176374935686,124.52576489533011,183.7890499194847,1.0048309178743962,86.31426731078892,6.075926517171423,3.629228115081787,123.60647095567438
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,42.0,43.0,42.0,41.0,122.41956345998383,181.1552142279709,0.973322554567502,87.66335489086504,6.066491687184507,128.71321070234114,187.64214046822744,1.0167224080267558,91.15702341137138,5.9219872051591524,125.56906077348066,184.66535122336228,0.9960536700868192,86.80445935280183,6.043199766370423,123.58632478632478,182.5059829059829,0.9777777777777777,87.65418803418798,6.195750702964756,126.56969205834685,186.15721231766614,1.03322528363047,88.50757698541337,6.022864137411456,3.6630640029907227,125.37157035609546
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,41.0,42.0,43.0,42.0,122.34144363341444,181.26115166261152,0.9870235198702352,87.92218167072176,6.048955465806942,124.09519867549669,182.70778145695365,0.9809602649006622,86.79210264900668,6.129329877497174,124.33015873015873,183.67857142857142,1.0198412698412698,87.95789682539683,6.044340799602502,121.87691001697793,180.78947368421052,0.9821731748726655,88.69781833616318,6.202566252059615,124.77181745396317,184.00720576461168,1.0128102481985588,87.84815852682135,6.029212269263214,3.6004488468170166,123.48310570200219
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,42.0,41.0,43.0,42.0,118.90655737704918,177.61803278688524,0.9540983606557377,86.24675409836053,6.136542398074094,121.93389121338912,181.5297071129707,1.0552301255230125,89.55880334728039,6.051190842594239,123.17224880382776,182.11722488038276,0.981658692185008,87.27786283891565,6.108937213862772,124.34559452523524,183.08982035928145,1.011120615911035,89.6461676646706,6.162020259669601,122.08408163265307,181.2726530612245,0.9975510204081632,86.9905061224489,6.113160904397349,3.6641106605529785,122.08847471043086
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,42.0,43.0,41.0,42.0,119.40373679935013,178.96100731112915,1.0154346060113728,87.12869212022746,6.102783301894871,124.16763485477179,182.74107883817427,1.0224066390041493,86.34678008298764,6.105036080623879,125.02047244094489,184.61338582677166,1.0307086614173229,87.53394488188962,6.067507242313021,121.79982891360137,180.66809238665527,0.9717707442258341,85.65868263473052,6.282049647533454,123.19308125502816,182.3266291230893,1.0233306516492358,85.63834271922762,6.107063952672747,3.688570499420166,122.71695085273925
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,43.0,42.0,42.0,41.0,120.73176661264182,179.87601296596435,0.9854132901134521,87.41576985413296,6.09047974650514,124.99581239530988,184.05276381909547,1.0075376884422111,88.54478224455619,6.047334431385616,125.37599364069952,184.71621621621622,1.0492845786963434,88.15411764705878,6.0727283591485,122.2,180.8153846153846,0.976068376068376,87.39409401709392,6.210914284605476,125.85425101214575,185.0064777327935,1.0275303643724696,89.6017408906882,5.986432301416874,3.6344375610351562,123.83156473215938
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,41.0,41.0,44.0,42.0,120.25526742301459,179.11507293354944,0.9846029173419774,87.1113695299838,6.146846872024064,125.56182572614108,184.36016597510374,0.9991701244813278,88.91327800829873,6.0911356986686656,122.76648133439238,181.79189833200954,0.9729944400317713,85.80956314535351,6.114370550589634,124.38640275387263,183.5817555938038,1.0215146299483648,89.95364888123912,6.180548553652347,125.15551974214343,184.16438356164383,1.016921837228042,88.44999999999995,5.995801546540924,3.864180088043213,123.62509939591283
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,298,376,131,252,139,500,1027,236,156,199,831,90,42.0,41.0,44.0,41.0,121.16163265306122,180.53224489795917,1.0081632653061225,89.23452244897956,6.014401243203323,126.88907422852377,185.64053377814847,0.9966638865721434,90.61957464553794,6.00699132526126,126.94413407821229,186.01356743814844,1.0159616919393455,90.75821229050291,5.995610368051758,122.97084048027445,182.00514579759863,1.0317324185248713,89.7092109777015,6.152171073849018,126.82615759545085,186.54102355808286,1.0966693744922826,90.55080422420785,5.949185408914229,3.6939613819122314,124.95836780710451
