,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,p1,p2,p3,p4,speed0,speed1,speed2,speed3,speed4,stop0,stop1,stop2,stop3,stop4,time,timeloss0,timeloss1,timeloss2,timeloss3,timeloss4,travel0,travel1,travel2,travel3,travel4,wait0,wait1,wait2,wait3,wait4,idx,real_0,real_1,real_2,real_3,performance measure
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,27,10,27,7.788895724386357,7.815662208889541,7.799926858104867,8.291880082345893,8.143359724172026,0.9605133267522211,0.914622178606477,0.8972407231208372,0.7908704883227177,0.8292220113851992,2.758802652359009,45.33239881539981,41.693797841020604,42.31274024738353,34.09653927813165,36.23150853889939,90.96643632773939,87.3179587831207,87.89819219790675,79.73673036093419,81.8292220113852,34.599210266535046,31.75956820412169,32.34443387250238,25.296178343949045,27.0303605313093,rssl_rssl_rsl_rssl,15,27,10,27,30.205950243683493
