,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,p1,p2,p3,p4,speed0,speed1,speed2,speed3,speed4,stop0,stop1,stop2,stop3,stop4,time,timeloss0,timeloss1,timeloss2,timeloss3,timeloss4,travel0,travel1,travel2,travel3,travel4,wait0,wait1,wait2,wait3,wait4,idx,real_0,real_1,real_2,real_3,performance measure
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,308,1291,421,96,225,836,405,73,96,90,502,267,20,36,12,28,6.580925894386271,6.338160585226204,6.320351696758387,6.843742036442669,6.621193311476351,1.2177049180327868,1.4542462146148782,1.3596091205211727,1.034059945504087,1.1872509960159363,4.312500476837158,69.16805245901641,73.49548387096767,77.8690944625407,57.93504087193457,66.37590969455506,114.77508196721311,120.28834759710335,123.72964169381108,103.52929155313352,112.19721115537848,54.39147540983607,57.26201448321264,61.56938110749186,45.432561307901906,51.655378486055774,rssl_rssl_rsl_rssl,20,36,12,28,54.06216215889965
