,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,real_0,real_1,real_2,real_3,wait0,travel0,stop0,timeloss0,speed0,wait1,travel1,stop1,timeloss1,speed1,wait2,travel2,stop2,timeloss2,speed2,wait3,travel3,stop3,timeloss3,speed3,wait4,travel4,stop4,timeloss4,speed4,time,performance measure
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,73,27,34,34,100.03695652173913,158.34565217391304,1.0478260869565217,96.51955434782634,6.387926957639152,105.07510729613733,163.3862660944206,1.0354077253218885,98.5267811158799,6.302161147861872,106.99375,165.41666666666666,1.028125,96.88078125000011,6.232666779027551,105.20813953488373,163.1627906976744,1.0197674418604652,99.02961627906994,6.371888089673653,96.5952380952381,154.38612836438924,0.994824016563147,94.4737060041409,6.379704945386127,3.2187395095825195,102.78183828959966
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,21,67,9,71,63.67935871743487,119.71943887775551,0.8667334669338678,74.10518036072155,7.328318109852378,57.364717542120914,112.74925668979188,0.8275520317145689,67.15660059464815,7.248746339327529,48.16066212268744,102.84712755598832,0.75365141187926,57.235978578383595,7.620122051165931,46.27156549520767,100.75612353567625,0.7454739084132055,55.12783812566561,7.492165819080147,47.357211079274116,102.1279847182426,0.766953199617956,56.50359121298951,7.525252141209859,3.0781641006469727,52.566702991345004
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,8,91,6,63,78.2207650273224,134.2295081967213,0.9136612021857924,88.64104918032788,7.887020667177699,70.89200863930886,126.4341252699784,0.8768898488120951,80.53544276457887,7.767706945484052,66.64406779661017,121.76483050847457,0.8463983050847458,76.10215042372893,7.955422678543771,68.11641443538998,123.13853317811409,0.8323632130384168,77.51142025611179,7.910623173389342,72.43822597676875,128.21647307286167,0.8912354804646251,82.60200633579723,7.832154928830995,3.1406354904174805,71.26229637508003
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,22,74,20,52,57.94581280788177,113.68866995073891,0.8374384236453202,68.0498522167488,7.257213316200497,49.97170731707317,105.02829268292683,0.7892682926829269,59.42301463414637,7.177121283831667,46.45489443378119,101.20537428023033,0.7523992322456814,55.60588291746635,7.40461122068162,45.825446898002106,100.3080967402734,0.7476340694006309,54.67371188222928,7.405744075710595,43.004708097928436,97.75706214689265,0.7608286252354048,52.1560546139359,7.380095854535564,3.047137498855591,48.640513910933336
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,43,34,20,71,87.07098121085595,145.09498956158663,0.9530271398747391,82.62185803757822,6.924017504963913,88.94850669412976,147.1977342945417,0.9660144181256437,85.883841400618,6.855393405434125,92.54465161923454,150.43768400392543,0.9401373895976447,85.64125613346411,6.887742293697882,90.23740201567749,148.11534154535275,0.973124300111982,89.15553191489369,6.6776512426573,79.65972222222223,137.3204365079365,0.9384920634920635,82.73723214285722,6.9548433355983565,3.2032015323638916,87.692252752424
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,47,51,13,57,61.00391389432485,117.90117416829746,0.850293542074364,71.07905088062621,6.753359227389645,59.09574468085106,115.28336557059961,0.8626692456479691,69.42437137330752,6.67305904994209,58.49163568773234,114.89776951672863,0.8559479553903345,68.73458178438669,6.738697919389309,52.49168399168399,107.82952182952182,0.8118503118503119,62.16119542619533,6.847764341804129,51.881860465116276,107.42511627906977,0.813953488372093,61.80862325581393,6.915359384016302,2.9686222076416016,56.59296774394171
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,19,30,21,98,110.64566929133858,170.15073115860517,1.1237345331833521,104.89526434195727,7.310097072536916,105.5233949945593,164.33841131664852,1.0337323177366704,100.10845484221974,6.988420861099909,101.11087645195354,159.24709609292503,0.9725448785638859,91.45672650475198,7.322766700932358,93.40566037735849,150.72641509433961,0.9870283018867925,90.47808962264149,7.144918271890468,88.29072164948454,145.6319587628866,0.9628865979381444,87.76641237113404,7.170463439408683,3.124994993209839,99.7952645529389
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,5,103,8,52,65.36830601092896,120.32131147540984,0.8218579234972677,74.73854644808745,7.937666484358365,67.19891304347826,122.14782608695653,0.8326086956521739,76.60771739130429,7.766011841656836,61.64042553191489,116.40957446808511,0.7851063829787234,70.85423404255314,7.9356365571329945,61.20141342756184,115.64546525323911,0.7809187279151943,70.00289752650176,8.021769543475509,66.56691253951529,121.78925184404636,0.8377239199157007,76.1410537407798,7.827917249848331,3.0782477855682373,64.39519411067985
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,11,61,46,50,74.80753138075313,131.7897489539749,0.9707112970711297,85.90229079497907,7.048346937936833,63.28350515463917,119.49587628865979,0.9247422680412372,73.89320618556714,6.943111346124643,59.6686807653575,115.34743202416918,0.8529707955689829,69.81448136958703,7.070171574404423,66.97995545657015,122.92093541202672,0.8964365256124721,77.33927616926498,7.054483162286844,60.867924528301884,116.83217477656405,0.8649453823237339,71.19141012909628,7.181654105007717,3.218700885772705,65.12151945712438
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,39,29,25,75,91.29286474973377,148.97337593184238,0.9850905218317358,86.48388711395104,6.960099493814611,94.97594142259415,152.77301255230125,0.9874476987447699,88.15207112970728,6.901559975417777,93.85469223007064,151.3874873864783,0.9303733602421796,84.54040363269435,7.015451375415149,93.4643261608154,150.9841449603624,0.9750849377123443,89.15867497168738,6.797260782767055,85.84802431610942,143.23100303951367,0.9381965552178319,85.5786423505571,6.939808278735049,3.0316271781921387,91.88716977586469
