,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,p1,p2,p3,p4,wait0,travel0,stop0,timeloss0,speed0,wait1,travel1,stop1,timeloss1,speed1,wait2,travel2,stop2,timeloss2,speed2,wait3,travel3,stop3,timeloss3,speed3,wait4,travel4,stop4,timeloss4,speed4,time,performance measure
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,58,30,30,30,43.28619529,96.90909091,0.75959596,52.00840404,7.332045501,42.89710827,96.49024882,0.77605918,51.57347007,7.287263225,45.65604681,99.6046814,0.790637191,54.70962939,7.052468366,44.17885025,97.69268985,0.775727466,52.8064159,7.208915355,45.14562458,98.67067468,0.766199065,53.76744155,7.155332724,3.82285285,44.23276504
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,59,30,30,30,42.84417344,96.40582656,0.758807588,51.51844173,7.371236663,42.70886933,96.31821259,0.7718348,51.38723764,7.303164663,45.34617897,99.12540823,0.780535598,54.22617244,7.124189812,45.04022989,98.69683908,0.780890805,53.79696121,7.13331055,45.78129206,99.34253028,0.766487214,54.45118439,7.137208179,3.859228134,44.34414874
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,60,30,30,30,42.19635628,95.73346829,0.756410256,50.84856275,7.414861261,43.69147497,97.40798376,0.778078484,52.48764547,7.22396415,45.72893534,99.50489876,0.775963423,54.63126061,7.102678477,45.0649536,98.77658815,0.778729479,53.8679015,7.144172589,45.87306917,99.4116857,0.768300873,54.52742109,7.144191391,3.592628479,44.51095787
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,61,30,30,30,42.13881402,95.71293801,0.75606469,50.83860512,7.387676859,44.99393122,98.69723533,0.782198247,53.79296696,7.14084474,44.96740548,98.62581486,0.77053455,53.7382399,7.166246744,44.09337135,97.59158945,0.769066287,52.69243051,7.256778218,44.95751854,98.3432232,0.761968982,53.47430209,7.240922035,3.746952772,44.23020812
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,62,30,30,30,42.72138965,96.29768392,0.764986376,51.40628065,7.340764371,44.98300476,98.74371176,0.781101292,53.82335826,7.153440926,44.84892086,98.53499019,0.761935906,53.63944408,7.201607395,45.41287057,98.85032538,0.770065076,53.94789588,7.203447559,44.30873392,97.70209885,0.755585647,52.81115775,7.322589551,3.765457869,44.45498395
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,63,30,30,30,44.36522911,98.10781671,0.770889488,53.22334906,7.205744061,45.46293801,99.3402965,0.780997305,54.41510108,7.118358306,44.58171206,98.2153048,0.76459144,53.32541505,7.252409783,44.88992137,98.43959971,0.764117227,53.52260901,7.253673925,44.1083612,97.57525084,0.755183946,52.68386622,7.335834484,3.830681562,44.68163235
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,64,30,30,30,45.02382528,98.74123097,0.780939775,53.85109861,7.144884005,46.45083612,100.4494983,0.786622074,55.50607358,7.046338507,44.80808729,98.56290116,0.76508344,53.66783697,7.223236827,45.93926554,99.51624294,0.762711864,54.62003531,7.184140799,44.07458746,97.59867987,0.747194719,52.69618482,7.331114713,3.741293907,45.25932034
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,65,30,30,30,45.29829172,99.01445466,0.787779238,54.12655059,7.136739841,46.57852883,100.4254473,0.779986746,55.50836978,7.069509918,44.39440204,98.0807888,0.759541985,53.1812341,7.247767947,45.35323034,98.76544944,0.754213483,53.87848315,7.256741776,43.44773176,96.98750822,0.747534517,52.09980934,7.357832835,3.666784048,45.01443694
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,66,30,30,30,45.97847358,99.59817352,0.782778865,54.73105675,7.117190059,47.44908616,101.4177546,0.794386423,56.49827676,7.020961693,45.12476371,98.85255198,0.770636421,53.97671078,7.218718065,46.36918806,99.76752255,0.757113116,54.88163081,7.196256186,44.26350033,97.96226415,0.762524398,53.05883539,7.267309489,3.826915503,45.83700237
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,67,30,30,30,48.00130634,101.743305,0.800130634,56.88722404,6.981938649,48.47406435,102.3919895,0.788575181,57.47239659,6.975033635,45.63271801,99.3316359,0.76957352,54.43844048,7.180780575,46.94587092,100.2165163,0.750173491,55.37479528,7.19467007,46.40297542,100.2548512,0.7923674,55.35817594,7.102430599,3.760215282,47.09138701
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,68,30,30,30,48.1456117,101.8410904,0.786569149,56.98448803,7.019068056,47.46014735,101.2679169,0.777628935,56.34599464,7.078800744,46.21549479,99.99479167,0.7734375,55.09825521,7.134200443,46.76382979,100.106383,0.74751773,55.25452482,7.221054543,46.60158311,100.3113456,0.781002639,55.43919525,7.104808751,3.589215755,47.03733335
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,69,30,30,30,49.06813627,102.9612558,0.790247161,58.07775551,6.956764442,46.94715719,100.7645485,0.765217391,55.82871572,7.121495437,45.66905537,99.48534202,0.7752443,54.58132248,7.187821461,46.25,99.60042735,0.748575499,54.72724359,7.266041936,46.43820225,100.1678784,0.781890284,55.30432915,7.127157452,3.779114008,46.87451022
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,70,30,30,30,49.41051231,103.33666,0.789753826,58.45522954,6.931058543,47.65173797,101.4665775,0.782754011,56.53316845,7.076657869,46.47882736,100.4084691,0.7752443,55.50327687,7.105834066,45.83333333,99.26099291,0.74893617,54.3737305,7.271667195,46.84189723,100.7239789,0.781949934,55.85202899,7.085886621,3.867075443,47.24326164
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,71,30,30,30,49.8192691,103.7913621,0.801328904,58.90154817,6.910123642,47.69886742,101.3964024,0.772818121,56.45249833,7.091970047,46.91293047,101.0409357,0.782975958,56.11525016,7.062842727,46.08239437,99.51267606,0.754929577,54.63159155,7.255982323,46.94021025,100.7628121,0.778580815,55.86233246,7.073848619,3.701514959,47.49073432
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,72,30,30,30,50.84457672,104.712963,0.798280423,59.83823413,6.853804442,49.2276638,103.0648577,0.784248842,58.13610192,6.991015221,47.17152104,101.22589,0.786407767,56.3216699,7.065846752,47.6673699,101.1673699,0.769338959,56.2981294,7.129369249,47.1395806,101.0026212,0.78440367,56.10663827,7.057794375,3.576270342,48.41014241
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,73,30,30,30,51.92970822,105.7844828,0.805702918,60.89773873,6.799781672,49.81613757,103.7043651,0.791005291,58.77986111,6.939037029,47.96520619,101.9735825,0.780283505,57.06813144,7.013940635,47.44203911,101.027933,0.768854749,56.16494413,7.136362003,47.85163399,101.6620915,0.78496732,56.77671895,7.024197729,3.84338975,49.00094501
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,74,30,30,30,52.5787717,106.4639519,0.79706275,61.55380507,6.792853286,50.26976744,104.1415282,0.788704319,59.21722259,6.920220269,49.16979909,103.0965651,0.784186649,58.23500324,6.960885138,46.99296765,100.5787623,0.771448664,55.69139241,7.152102773,47.36817883,101.0650888,0.771203156,56.20675214,7.091308545,3.75379777,49.27589694
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,75,30,30,30,52.01945003,105.7290409,0.783366868,60.84454728,6.881579616,51.17310253,104.9201065,0.78828229,60.00151132,6.886475463,50.12394549,104.119403,0.794289422,59.24541207,6.905592871,47.26770538,100.8052408,0.771246459,55.9245255,7.140503161,48.44142952,102.1436135,0.774321641,57.29059563,7.042946458,3.721414089,49.80512659
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,76,30,30,30,51.16689008,104.8599196,0.766085791,59.98685657,6.972897492,50.61425716,104.3570953,0.774816789,59.42966689,6.951976584,51.26041667,105.3125,0.793619792,60.42138021,6.827252745,47.73943662,101.3316901,0.774647887,56.45010563,7.111376284,49.0841617,102.8277005,0.781974818,57.97229291,7.008742644,3.575627327,49.97303245
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,77,30,30,30,51.19346231,104.8485657,0.763842562,59.96623082,7.010719963,51.489701,105.3860465,0.781395349,60.46025249,6.88526643,51.28812459,105.1998702,0.789097988,60.30644387,6.856395578,48.63176388,102.2213633,0.771609276,57.34614898,7.058946957,50.03247184,103.7422134,0.78462558,58.88333996,6.970122797,3.808450699,50.52710472
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,78,30,30,30,50.65026954,104.3025606,0.763477089,59.41087601,7.069549452,52.15117057,106.0040134,0.783946488,61.08507692,6.877581263,51.98567708,105.8951823,0.783203125,61.00064453,6.836049383,49.82562278,103.4512456,0.781494662,58.56132384,7.003293182,50.64395458,104.3233133,0.772879092,59.44317301,6.956118198,3.494074106,51.05133891
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,79,30,30,30,49.83829499,103.556157,0.759133965,58.65409337,7.100565002,53.08417508,107.0383838,0.790572391,62.12336027,6.832683146,51.64820847,105.4736156,0.77980456,60.57562215,6.905563361,49.87928571,103.4721429,0.770714286,58.5721,7.022398248,50.24096386,103.9270415,0.765060241,59.02926372,7.010446217,3.712189198,50.93818562
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,80,30,30,30,49.17215871,102.9085407,0.747141896,58.01516476,7.151195843,52.34612795,106.1858586,0.777777778,61.26416835,6.917123979,53.28005198,107.1026641,0.780376868,62.20233918,6.83875344,50.02696948,103.6139106,0.769339957,58.70485451,7.029568559,50.642,104.2846667,0.761333333,59.3836,7.014134775,3.861656666,51.09346162
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,81,30,30,30,50.54655057,104.2364367,0.760214334,59.34527796,7.083708736,51.99932886,105.6805369,0.767114094,60.76171141,6.986342776,52.92852502,106.7719298,0.775178687,61.87484081,6.889212855,49.91838183,103.4315117,0.760113556,58.52041874,7.080957817,51.62117177,105.3295606,0.769640479,60.43553928,6.979869436,3.766858578,51.40279161
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,82,30,30,30,50.26361802,103.9468729,0.753194351,59.08115669,7.114249852,52.93422819,106.6644295,0.767114094,61.73638926,6.932509309,53.7213221,107.6130914,0.773817239,62.7157615,6.860703199,49.27698864,102.7400568,0.7421875,57.84566051,7.142419761,50.95683931,104.6162019,0.758300133,59.72298805,7.031967386,3.65399003,51.43059925
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,83,30,30,30,50.92173913,104.5913043,0.753846154,59.71824749,7.087069321,53.48296593,107.3213093,0.771543086,62.40555778,6.898008758,52.91166989,106.7691812,0.76144423,61.86771115,6.941924397,49.8029661,103.329096,0.746468927,58.44512006,7.112007137,50.82516556,104.4622517,0.749006623,59.55851656,7.048267215,3.693174362,51.58890132
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,84,30,30,30,50.27900738,103.8940309,0.750503018,59.02619048,7.135043361,54.23652291,108.0990566,0.770889488,63.18052561,6.863226694,53.09186352,106.8635171,0.759186352,61.98357612,6.972543395,51.12972202,104.6728439,0.752672844,59.80497505,7.038420169,51.67771883,105.2911141,0.75198939,60.38695623,7.025996952,3.93342638,52.08296693
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,85,30,30,30,49.94129693,103.5098976,0.748122867,58.64127645,7.186823509,53.00068681,106.7053571,0.76510989,61.80296703,6.950040152,50.8028169,104.3782696,0.740442656,59.45961771,7.150100918,50.46879536,103.9121916,0.747460087,59.05553701,7.107962844,50.94395679,104.5759622,0.748818366,59.68450371,7.084551319,3.822438478,51.03151056
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,86,30,30,30,50.53315106,104.2556391,0.751196172,59.36732057,7.146363392,52.54103967,106.3023256,0.755129959,61.38450752,6.985159108,49.87323944,103.5707579,0.737759893,58.6413615,7.198871787,50.78985507,104.2644928,0.744927536,59.38435507,7.097429456,51.15948856,104.7483176,0.743606999,59.86176985,7.075910012,3.602942944,50.97935476
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,87,30,30,30,51.95608108,105.8445946,0.768243243,60.95950676,7.045393893,52.04008152,105.8158967,0.758152174,60.8915625,7.014895533,49.4083944,103.0739507,0.728847435,58.13475683,7.244297365,51.24497126,104.8175287,0.747126437,59.93096264,7.083517096,52.44392523,106.1722296,0.756341789,61.26549399,6.981484044,3.846427917,51.4186907
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,88,30,30,30,53.13104839,106.9825269,0.772849462,62.09322581,6.981092791,52.35016835,106.1367003,0.762289562,61.20283502,7.015493528,50.01647989,103.663151,0.737640079,58.71227423,7.189320955,51.37169407,104.9063617,0.744817727,60.01158685,7.096275483,53.51593625,107.2277556,0.767596282,62.31812085,6.916022858,3.765395164,52.07706539
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,89,30,30,30,53.72630174,107.746996,0.785046729,62.84751001,6.924819197,52.50838364,106.2702884,0.759221999,61.34157612,7.009523461,50.1687459,103.8811556,0.739986868,58.94347341,7.157578151,51.82633452,105.4925267,0.748754448,60.60921708,7.062187628,53.55320555,107.2934567,0.767349636,62.39089227,6.903691051,3.7299757,52.35659427
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,90,30,30,30,54.29191717,108.237809,0.781563126,63.33394122,6.891548687,52.50468541,106.2737617,0.760374833,61.35321285,7.014733483,50.96930111,104.7589811,0.74918354,59.81703462,7.104025679,51.48725212,105.0368272,0.749291785,60.12827195,7.089533973,54.0408971,107.8153034,0.763192612,62.94856201,6.876017872,3.888008595,52.65881058
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,91,30,30,30,54.57712766,108.4654255,0.787898936,63.57107048,6.853560283,52.74217189,106.4197202,0.756828781,61.49366422,7.001951624,50.85091146,104.6354167,0.749348958,59.71829427,7.119420656,51.72849083,105.3314528,0.751057828,60.43524683,7.065287529,54.84144737,108.7,0.771052632,63.81200658,6.833153934,3.714453697,52.94802984
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,92,30,30,30,54.86475683,108.745503,0.784143904,63.83775483,6.853358319,53.21262458,107.0445183,0.762126246,62.10701661,6.960143423,51.95321637,105.8460039,0.756335283,60.9302729,7.040996237,51.78536242,105.4201267,0.752990852,60.54357495,7.060271935,55.3879027,109.3090072,0.773833005,64.41875082,6.804376284,3.850740194,53.44077258
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,93,30,30,30,55.03070761,108.7683578,0.777036048,63.86206275,6.870076051,53.82767798,107.6460413,0.766467066,62.72802395,6.915272338,51.96284224,105.8350717,0.759452412,60.92124511,7.049422709,52.75864502,106.4573042,0.755822159,61.55397318,6.985291764,56.08569545,109.912327,0.775214239,65.04172709,6.798049236,3.839799643,53.93311366
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,94,30,30,30,56.52409639,110.4344043,0.783801874,65.51757028,6.805559613,54.82675585,108.7264214,0.770568562,63.80225418,6.868802694,52.39817232,106.2415144,0.753916449,61.34947128,7.033988399,53.41951567,107.0598291,0.762820513,62.16080484,6.932151313,55.60674157,109.3959022,0.764705882,64.50573695,6.864053733,3.877359629,54.55505636
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,95,30,30,30,56.02809365,109.8816054,0.779264214,64.97536455,6.819592556,55.13002681,109.016756,0.772788204,64.08356568,6.865454423,53.05424837,107.0156863,0.755555556,62.10682353,6.98314773,53.35820896,107.1627576,0.765458422,62.26211087,6.934256277,55.96419098,109.7824934,0.76193634,64.91603448,6.851114645,3.764258862,54.70695375
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,96,30,30,30,57.21571238,111.1524634,0.784287617,66.2408522,6.747293627,55.67088608,109.6902065,0.775483011,64.73649567,6.829087262,53.1462141,107.075718,0.762402089,62.16915796,6.969471867,53.93525686,107.6586911,0.767769177,62.75422942,6.914920282,55.77719183,109.5978906,0.761371127,64.71167436,6.875710062,3.65226984,55.14905225
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,97,30,30,30,57.1833887,111.2877076,0.780066445,66.35863123,6.745058686,55.22887558,109.17831,0.771789754,64.24716567,6.864953103,54.92362924,108.9229765,0.778067885,64.01580287,6.862077728,54.9122807,108.68,0.776842105,63.78077193,6.847841593,56.59484468,110.3410443,0.759418374,65.45651685,6.855921395,3.762770653,55.76860378
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,98,30,30,30,58.66021362,112.6502003,0.782376502,67.74831776,6.686940741,56.4042838,110.4437751,0.777777778,65.49231593,6.798542781,54.90488599,108.8977199,0.770684039,63.99831922,6.858587367,55.84169611,109.6734982,0.782332155,64.78360424,6.818467208,56.69801325,110.497351,0.756291391,65.59639735,6.870427107,3.867084265,56.50181855
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,5,30,30,105.6283619,165.6479218,1.58190709,120.9067237,7.42438295,116.0272953,177.1918941,1.741108354,132.3722415,7.197534735,107.7421875,168.0203125,1.58828125,123.24725,7.505872817,110.9623288,171.3921233,1.660958904,126.6092637,7.242495645,106.4722892,166.8096386,1.619277108,122.0026827,7.415606517,5.036662817,109.3664925
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,6,30,30,107.2753287,167.7215777,1.62258314,122.9805336,7.168312554,121.6608969,183.9095201,1.793076318,139.0742722,6.92566203,114.500753,176.1144578,1.709337349,131.3198494,7.112582295,114.7632221,175.9641985,1.692432872,131.1450122,6.959723349,113.0457666,174.4042715,1.699466056,129.617521,7.096155128,4.838476181,114.2491935
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,7,30,30,100.3785441,160.4337165,1.54789272,115.6684828,6.999500032,113.5120623,175.2645914,1.677042802,130.3909805,6.906945684,102.6900149,163.3494784,1.564083458,118.5595529,7.071849822,102.7619808,162.715655,1.551118211,117.9007428,6.988924086,104.6336858,165.3957704,1.593655589,120.585929,6.916305542,4.738183022,104.7952576
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,8,30,30,92.69415292,152.0584708,1.457271364,107.2230885,6.848418845,105.618541,166.5942249,1.581306991,121.7101216,6.788302836,99.66836364,160.0734545,1.538181818,115.2767491,6.83506127,96.62850467,156.1915888,1.486760125,111.3326636,6.888408703,97.47762289,157.6779164,1.523844461,112.8718415,6.845140343,4.460746288,98.41743703
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,9,30,30,87.11876833,146.0410557,1.387829912,101.2118475,6.762488056,99.73427091,160.2042931,1.508512213,115.2785492,6.79025526,90.20300214,149.7383846,1.44031451,104.9260329,6.698491429,84.29135053,142.6570561,1.345978756,97.79308801,6.765997404,89.58734723,148.984184,1.414090582,104.1167505,6.79913953,4.14360714,90.18694783
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,10,30,30,73.03581461,130.3771067,1.230337079,85.56783006,6.70933768,87.52380952,146.9957356,1.39800995,102.1088984,6.743576434,76.33563536,134.3625691,1.294889503,89.53055249,6.636227129,75.23676471,132.6477941,1.25,87.79324265,6.721887329,79.3108484,137.4986092,1.299721836,92.64426982,6.759094491,4.052109957,78.28857452
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,11,30,30,59.3550377,115.4612748,1.080877313,70.59852639,6.80636828,75.08831711,133.0006954,1.265646732,88.13820584,6.829186146,65.33265993,122.1292929,1.153535354,77.25406734,6.71533959,53.76306371,108.928418,1.015748031,64.05486042,6.81197653,67.54291553,124.3521798,1.170299728,79.51067439,6.749194274,3.772235394,64.2163988
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,12,30,30,42.39141914,96.67062706,0.899009901,51.78955776,7.183868129,61.2669805,117.539341,1.106926698,72.66360457,6.792878911,48.94350649,103.987013,0.967532468,59.0742987,6.918665804,35.5875,89.22222222,0.832638889,44.30140972,7.492993227,52.30849673,107.3679739,0.993464052,62.48010458,6.853310918,3.741562605,48.09958057
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,13,30,30,39.24018325,93.23232984,0.852094241,48.34951571,7.254609787,51.38217822,106.5617162,0.994059406,61.65741254,6.874563857,40.72389494,95.11210762,0.872517617,50.22426009,7.182951024,34.40264256,87.8379694,0.800417246,42.93803199,7.575052931,44.25779221,98.56948052,0.900649351,53.68326623,7.087998724,3.786222935,42.00133823
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,14,30,30,34.52921647,88.14276228,0.800796813,43.25505312,7.566986011,35.17666667,88.82466667,0.814,43.91292,7.493709178,35.07566862,88.87671233,0.815394651,43.96232877,7.518477175,34.38625089,87.90857548,0.805102764,43.02727144,7.568918271,35.19644034,88.69479235,0.793012525,43.80899802,7.561183128,3.58867383,34.8728486
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,15,30,30,35.78947368,89.4497002,0.814123917,44.5577948,7.460662898,35.37533333,89.012,0.812666667,44.10057333,7.478262255,34.74576271,88.49478488,0.81029987,43.58900261,7.53748633,33.15889831,86.46045198,0.79519774,41.57470339,7.701699092,34.31902246,87.85270806,0.790620872,42.9798745,7.623404522,3.695411444,34.6776981
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,16,30,30,35.36944818,88.94751009,0.810228802,44.06824361,7.513856581,35.37121722,88.86281103,0.806321453,43.93379287,7.50755722,34.34643091,88.07269155,0.803536346,43.1751408,7.561504583,32.67808708,86.0385439,0.775874375,41.13605996,7.758655852,33.71791444,87.05213904,0.784759358,42.19774064,7.669835502,3.427722454,34.29661957
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,17,30,30,35.3270903,88.89230769,0.789966555,44.013699,7.535432459,34.60872483,88.13959732,0.787919463,43.22289933,7.590934059,34.76109661,88.57637076,0.815274151,43.66876632,7.522796471,33.49219858,86.88014184,0.790070922,41.99448936,7.681124561,33.73982655,87.05003336,0.779186124,42.20561041,7.671307183,3.703850985,34.38578737
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,18,30,30,34.4551495,88.0372093,0.784053156,43.15748837,7.602293851,34.6487214,88.28532974,0.804172275,43.36919919,7.568129836,35.76718547,89.64137484,0.817120623,44.73264591,7.430028277,34.84173172,88.37189496,0.798438609,43.46286728,7.564067682,33.89228723,87.32380319,0.779255319,42.45891622,7.658131513,3.697028637,34.72101507
